product_name	cross_lob_exec	dev_analyst	ent_cloud_arch	finance	it_exec	it_in_lob	it_ops	marketing
Genesys (Unspecified Product)	0.163383777297	-0.762788015759	-0.2570150022	-0.274440679818	-0.368418033505	-0.995253687171	-0.260881856248	2.7554134974
GoldenGate	-0.327134597951	0.730033395578	-1.10913328514	2.83513622444	0.535721766881	-2.1329111159	-1.00056460592	0.468852218009
Goldmine	-0.427503469073	-0.586418173089	2.14971888159	-0.364967121848	-0.448677582343	-0.771776637257	-0.464974817486	0.914598919511
Hyperion	-0.722037037879	1.15491134686	0.619940894433	-2.34515295116	0.558725231785	1.52457379068	1.9240594904	-2.71502076512
IBM Informix	0.475834745113	0.713429711859	-1.55107924792	-1.92591135758	0.463033943339	1.78938755561	0.0248414091676	0.0104632404075
IBM ILOG	0.269827502168	0.210824369261	-1.4792499026	-0.662051734024	0.798303411088	0.672856844655	0.073670964085	0.115818545367
Informatica	0.602934244097	1.14586082545	1.7609389821	-1.87736881314	-0.897509663528	1.4042276445	-0.736859812956	-1.40222340652
Ingres	0.244171322704	-0.642014680514	1.45941201418	-0.944022844176	0.817317714119	-1.15833687006	1.30434028598	-1.08086694223
Intacct	0.969197366278	0.659933185735	2.01786461746	-1.44935918701	-1.07160902444	-1.79918137608	0.0436530556984	0.629501362356
iRise	-0.461327844181	0.781521972921	-0.429766452006	-0.527220708229	-0.397776355456	-1.07144716738	2.78933253968	-0.683315985349
Juniper Networks (Unspecified Product)	0.556191238917	-0.307277139262	-0.643958649711	0.0724336804456	-0.100386373821	-1.70668009118	-0.715215194364	2.84489252897
Kronos	-0.474140795487	0.460905714101	-0.172852031929	1.60747057065	0.477205019894	-0.190042946849	-0.440775766662	-1.26776976372
Lexmark	-0.857498823564	0.407275204675	-0.19932317656	-1.67265450019	0.0991372614903	1.91103360054	1.45672124218	-1.14469080857
MapInfo	-0.665370543159	-0.261855131668	1.16807604157	-0.879128879125	0.329699647186	1.85015390876	-0.484171797862	-1.0574032457
Micro Focus (Unspecified Product)	-0.120252666617	2.06412368487	-0.0291838456869	-1.10193024827	-0.0869232871121	-0.47223551332	-0.0660805949278	-0.187517528936
MicroStrategy	-0.380576941016	1.98856485108	1.7970841402	-1.99301925336	-1.65372311179	1.84167905371	0.735930987648	-2.33593972647
Mitel	-1.06802931063	-0.87768677225	-1.18558116259	1.49549249786	-0.75412990078	-1.79640822222	2.6208473133	1.56549555731
BizTalk Server	-0.55011988999	-0.815104716765	-0.206445178606	3.82991911765	-0.303101412787	-0.711210608138	-0.242015514221	-1.00192179714
Nagios	-0.300304307483	-0.618851033521	-0.145320642374	-0.419099826724	-0.204975567069	-0.837451460975	-0.240763111277	2.76676594942
Netezza	-0.236078905422	2.63124068244	-0.250606119907	-0.0890684943693	-0.235017696771	-1.01154827132	-0.202311092589	-0.606610102059
Nortel	0.925629347979	-1.0812736791	2.27175085339	-1.07635020966	-0.908495717775	-1.68475585434	1.06213595262	0.491359306878
Sage Peachtree	-0.249806358343	-0.317321037691	-0.419570930295	-0.322817444995	-0.179166664829	-0.71746341154	-0.0906052393769	2.29675108707
Pegasystems	-0.234772733313	1.57517898752	-0.303911130266	-0.409112273524	-0.322263638615	-1.04132850895	-0.133552882218	0.869762179366
Perforce	-0.0615985471394	1.48103500634	-1.18743277405	0.860281132522	1.11603339397	-2.41724283771	-0.0757738224837	0.284698448555
Polycom (Unspecified Product)	1.15745123498	-0.86016955781	-0.380991011069	-0.0662189527551	-0.508791246705	-1.19475095459	-0.352408776434	2.20587926438
PostgreSQL	-0.248280005042	-1.58979328854	-0.0757838868157	2.98063613653	-0.110013927622	-0.469536007416	-0.0735968682442	-0.413632152852
QNX	0.171647031561	3.09746223108	-0.209639088631	-0.604608757691	-0.328260600373	-1.15012968995	-0.204679179037	-0.771791946958
Qualtrics	-0.377011192801	0.230949520515	0.649261063555	-1.4855178886	1.06976428708	1.04013848174	-0.706695699634	-0.420888571857
QuickBooks	-0.791211393956	1.63880182357	0.323637851699	-0.514766433046	-1.0566341813	0.43587122096	0.306472895734	-0.342171783664
Rhinoceros D	0.63110791401	-1.16454137025	1.23984139884	-1.28532368616	1.56369044559	-1.5728769224	-0.731835355821	1.31993757618
Ruby on Rails	-1.90679149822	0.777917847275	2.28567961964	-2.17542283344	0.371902404265	2.59614921392	0.414419752874	-2.36385450631
Sitecore	-0.0355534349495	-2.24215921012	0.611632545305	-1.5774700026	1.64709640748	1.8581262825	1.59746653708	-1.85913912471
SolarWinds (Unspecified Product)	0.920535859373	0.118443791533	-0.393717252769	1.20270273409	-0.369535604878	-0.984587441759	0.455468380606	-0.949310466198
Dassault SolidWorks	-1.44256687044	1.55268535463	1.68706486387	-1.61323430357	-1.02259643785	1.15461728608	1.34800264752	-1.66397254024
IBM SPSS	-0.079800373717	-0.13936501904	0.893053854975	-0.142654592245	-0.108445747034	-0.153364438635	-0.11583251096	-0.153591173344
StarCite	0.751801884917	-2.3746360713	0.771063856962	-0.204819473299	0.908775350457	-0.0251085967636	-0.813672237896	0.98659528692
Statistica	-0.492849913338	-0.757547938411	-0.104417875	2.86297421951	-0.159025774267	-0.594981966967	-0.111051992157	-0.643098759366
SuccessFactors	1.2100468057	-1.52807116198	-0.802878546087	2.74222762517	-0.930574208169	-1.71837012067	1.14600073475	-0.118381128708
SugarCRM	0.161934496932	0.69246543644	1.45153547727	-1.65291243547	0.358119907513	1.03204538941	-0.43214201079	-1.61104626131
Symbian	-0.965347168898	-1.4159195935	1.06916236453	-1.00181275959	0.516653288566	3.24653992368	-0.100720018808	-1.34855603598
Tableau	0.843119832675	-1.41279654405	1.9173439497	-1.36136521194	1.16112463274	-1.92658685785	-0.938398823009	1.71755902173
Taleo (Unspecified Product)	-0.820120870495	1.42328755438	0.412756689781	-2.49723439393	1.49430512291	1.25517420468	1.66171866978	-2.92988697711
IBM Telelogic	-0.529010547089	-0.955123806933	-0.626297872535	-0.73111496812	-0.377769803733	4.3938389052	-0.264487977904	-0.910033928889
Teradata	-0.628681909209	2.75358678443	-0.229735527908	-0.804309379835	-0.320850136393	-0.998288024925	-0.269304258416	0.497582452252
Trend Micro	-0.357566014775	-0.395619353262	-0.463470224383	-0.503171675102	-0.366718373882	-0.629079672102	3.30684018501	-0.591214871506
UltiPro	2.12030426463	-0.658020564376	-2.55945375272	1.89501247956	-0.164515831342	-0.748120894646	-0.501988123542	0.61678242243
IBM Unica	-0.202485982932	1.29561410708	-0.29771706753	0.731277413091	-0.179553147826	-0.73281575188	-0.145234933453	-0.469084636552
Vertex	1.02387232454	-1.38778370961	-0.710788330565	-0.588050446857	-0.864690875131	2.41537455983	-0.698302686178	0.81036916397
IBM Vsam	0.479626363952	-0.038286891886	0.91316678134	-2.58612458102	1.9276037289	1.31633510365	-0.396376521381	-1.61594398356
Cisco WebEx	-0.200979480262	-0.847163224427	-0.0739798894874	2.17797265148	-0.170427788469	-0.44821531176	-0.113183083602	-0.324023873474
WebFOCUS	-0.191578728743	-2.21368204949	2.13055299358	-1.49006405498	-0.0845438420293	1.93882541024	-0.977881569429	0.888371840854
WebMethods	-0.584924516503	-1.03047589811	2.39460673215	-0.826085976089	1.2123222212	-1.50844161095	1.39985208684	-1.05685303854
Websense	1.50702032018	2.79793206235e-05	-0.954977619256	0.335759536316	0.603145870322	-2.2398505462	-0.813704130596	1.56257858992
Webtrends	1.36664985574	3.44826391537	-1.62773237961	-0.034091123773	-2.06605660854	-2.40165955711	0.467179466996	0.847446430932
Xilinx	-0.465764472638	-0.530361239448	-0.182698436074	0.266103083687	-0.239731596548	-0.769634482275	-0.184301740171	2.10638888347
Amazon EC2	-0.561394778182	3.51576937196	-0.208388900127	-0.625575057934	-0.271206846071	-0.745661389848	-0.334064941981	-0.769477457814
Cisco Adaptive Security Appliances	-1.02560283764	1.004726386	-0.685594815298	0.918035677048	-0.706008936893	-0.905338230516	-0.269457151678	1.66923990897
Cisco Catalyst Switches	0.818193345639	-1.94348763516	-0.990146244545	-1.55137630952	0.988854373414	1.49513416701	-0.790997976801	1.97382627996
Cisco Firewalls	0.938461189286	-2.41932143572	-0.221252714361	-0.0694286457887	-0.111661239057	2.65021949464	-0.906114634386	0.13909798539
Cisco Nexus Switches	-0.658382424665	-0.800881581363	-0.303625815977	3.14538396774	-0.380350719545	-1.07983029472	-0.294666606273	0.372353474797
Cisco VoIP	-0.435279074606	1.22440008969	0.48703244109	-0.0319103853459	-0.514286986711	0.317322717918	-0.294531056903	-0.752747745138
Citrix (Unspecified Product)	0.170406047819	0.0273435650669	-0.114743773239	0.820015786127	-0.566209243809	0.174636840494	-1.47860535864	0.967156136182
GoToMeeting	1.02491754534	-1.17194439598	0.569619936844	-0.716961114626	0.893768993637	-0.845761270244	-0.471971014559	0.718331319592
Citrix NetScaler	-0.431800846861	0.805482893946	-0.288470293044	-0.558277615681	-0.254267510998	1.78072045591	-0.329043809637	-0.724343273639
Citrix XenApp	-0.326796683449	1.86321772911	0.978979985514	-0.962477895241	-1.26252103044	0.627694646742	0.52196372269	-1.44006047492
Citrix XenDesktop	1.47671036989	1.08211539223	-0.24044004838	-0.443138018405	-0.348208626854	-0.706244623854	-0.22946615562	-0.591328289002
Citrix XenServer	1.54310926313	-0.609515445562	-1.80947189656	-0.754077202827	0.184586631576	-1.25135087178	1.13774754253	1.55897197949
Cognos	0.543672170842	1.73993084308	-0.738403253215	0.716212261591	-0.896457339542	-1.68704139567	-0.743379373486	1.0654660864
HP LoadRunner	2.04673453181	1.49307703538	-0.598123319854	-1.62203838024	-0.683102479836	-1.5120462371	-0.647649689021	1.52314853886
HP OpenView	0.66953064366	2.01629964812	-0.714996173171	0.867529149927	-0.682460111877	-0.916116489872	-0.265431740319	-0.974354926472
HP Servers	-0.718086420624	1.4376513488	-1.30638666696	-0.793061244934	-0.525608310028	1.94608107354	0.872829697414	-0.913419477199
IBM Tivoli	0.328120309409	0.801880582082	1.21475752733	-0.0116631794816	-0.126072942611	-2.53832589886	-1.34331114595	1.67461474809
IBM WebSphere	-0.414512044962	3.12050448785	-0.443719033304	0.384385462267	-0.264367877552	-1.12942191349	-0.538108554765	-0.714760526046
IBM Lotus Notes	-1.33733421307	0.190223770578	1.9828731398	-1.32980924359	-1.23385564285	2.14519561503	-1.05568047073	0.63838704483
Microsoft Office	-1.33000319271	-0.749710302419	0.887978852215	-0.847930408959	1.02734939653	-1.16157755774	1.76035311588	0.41354009721
NetApp (Unspecified Product)	-0.842767469265	2.60419173906	-0.490359377223	-0.931423843385	-0.482347863872	-1.60597205659	-0.417036839664	2.16571571094
Epicor (Unspecified Product)	-0.304519006162	2.52758536572	-0.146038173531	-0.692195001257	-0.209460087377	-0.467951040151	-0.157741707856	-0.549680349384
Lawson Software	0.411792896536	-1.13391786624	-1.0976554038	-1.04058817408	-0.680338391494	2.8563002853	-0.485128762312	1.16953541609
IBM Lotus Domino	1.73698744454	-0.972029416107	-0.573240672733	-0.431776481851	2.25161160098	-0.849984408337	-0.372164578171	-0.789403488323
Microsoft SQL Server	-0.0610382514824	0.830202370502	1.04872546524	-2.03608092781	1.2481082027	1.11257860942	0.575109331754	-2.71760480032
OpenText (Unspecified Product)	0.162372895718	-1.56383500655	2.2112132043	-1.25395416891	1.23381076319	-0.683989150972	1.56988420946	-1.67550274623
Microsoft Access	1.23647993832	-0.649767383219	1.51578408452	-0.703523817862	1.14710630859	-1.08947506484	-0.543777561329	-0.912826504174
Microsoft PowerPoint	-0.909710794273	-0.867349509295	2.18481638243	-0.862930899458	1.90933693429	-1.38132569747	1.15991350662	-1.23274992284
Microsoft Publisher	-0.482408002147	-0.516472689928	4.15011224119	-0.561102694425	-0.500791054477	-0.893061274946	-0.405437080865	-0.7908394444
Microsoft Visio	-0.886998099437	-0.947676994232	3.26069422533	-1.17097553747	2.98242957363	-1.25999647522	-0.582435209395	-1.39504148321
SAP Advanced Planner and Optimizer (APO)	0.0306380990074	-0.0974388858211	0.520310706238	-0.957032508305	0.820118918345	0.135315039409	-0.404077291067	-0.0478340778057
SAP Business Objects	0.495146560487	-0.700851893789	-0.237647514707	-0.927143231372	-0.397281155381	-0.830306236863	-0.170057745347	2.76814121697
SAP Business One	-0.407564222791	-0.398715255678	-0.105740354815	-0.245505336866	-0.150929884536	-0.503590763115	-0.0436527330517	1.85569855085
SAP CRM	-0.330267686124	-0.411928854839	3.25242430791	-0.392473874436	-0.502072196984	-0.841771629844	-0.20621708461	-0.567692981072
SAP ERP	-0.128323648605	-0.398042655263	0.316683995966	-0.295526942465	0.378068453195	1.56655551588	-0.826568349615	-0.612846369089
SAP ERP Central Component (ECC)	-0.678710881217	-0.240680684866	1.99392036476	-0.113969063162	0.372410946337	-0.541228741372	-0.208876956235	-0.582864984247
SAP ERP Human Capital Management (HCM)	1.16067790031	-1.26899352974	1.57543587498	-0.475657709991	1.79845865893	-2.44663795229	0.752718276236	-1.09600151844
SAP R/3	-0.333464398363	0.926004645337	-0.285047138072	0.925892540108	-0.422521253723	0.279511928634	-0.279787188494	-0.810589135426
SAP Sales	-0.629918799028	-1.37643282461	3.0809269382	-0.0375618512352	-0.345591836349	-1.04951927936	-0.0114812493743	0.369578901761
SAP Sales Order Management	-0.224296536494	-0.773374227341	1.97922839677	-0.297805751142	-0.32245744893	-0.805637317735	0.871505142941	-0.427162258066
Microsoft Dynamics CRM	-0.487211003327	-0.359700225146	2.55191737588	-0.31954145259	-0.88830674108	-0.814793958367	1.05882290578	-0.741186901149
VMware ESX	-0.184969708486	-0.179442703117	1.85590911678	-0.23528642474	-0.186207980568	-0.362483466725	-0.192475017465	-0.51504381568
VMware vCenter	-0.588789658434	-0.358014959314	1.17847092734	-0.238536832065	1.2518644937	-0.583599448037	-0.210214051371	-0.451180471817
Pivotal vFabric RabbitMQ	-0.118289993361	-0.377888485831	-0.0679568281343	-0.161595712059	-0.0938199988634	-0.609757051164	1.64345583059	-0.214147761179
VMware vSphere	-0.804292188742	0.6750260641	1.63284493244	-1.0328824205	-0.713093126034	1.9910902788	-0.561090436213	-1.18760310385
VMware vSphere Hypervisor	0.141117818949	-0.273594880683	2.18008380568	-1.109355526	-1.17496541631	1.09632736656	-0.131008008803	-0.728605159396
Concur (Unspecified Product)	0.0639913706635	-1.09948413415	0.0426328247141	-0.92091334666	0.869056055516	-0.0248533629138	-0.139813598317	1.20938419114
Oracle 11g Enterprise Edition	0.95178501853	-0.516608433707	-0.59277434489	-0.128565096127	1.56527931917	-0.281123434122	-0.567924315211	-0.43006871364
Salesforce.com Radian6	0.985550636649	-0.590607227217	0.370526374241	-1.16673110818	-1.64631954481	1.13589153451	1.20623785454	-0.294548519725
Oracle Exadata	-0.105508278939	0.229516987612	1.10170654096	-1.49833160908	0.317024368051	0.338824730605	-0.190152406458	-0.193080332749
Oracle 8i	-0.486821449518	0.286213046948	-0.120987345324	-0.115193270807	0.242829993152	0.570778792784	-0.568921141342	0.192101374107
Oracle 9i	0.846044002214	-0.393147505906	-0.23309132107	1.22782143322	-0.443337343175	-1.16350937525	-0.395359576566	0.554579686535
Oracle Application Server	0.411953593719	-1.41114512367	1.13210550593	-1.78853495943	0.548365962686	-0.613040142951	0.311448601334	1.40884656239
Oracle Data Integrator Enterprise Edition	-0.911830639767	1.57465323792	-1.17332128179	2.2495450056	1.35251141928	-2.41302017982	-1.25659464678	0.578057085369
Oracle Data Warehousing	-0.322111490518	-0.491155481739	-0.105338119902	2.37579428674	-0.196518719372	-0.540303069896	-0.107888647898	-0.612478757411
Oracle Database	0.213254697022	1.47432689364	-1.44370376713	2.15966714635	1.44595939586	-2.68672427082	-0.553877737413	-0.608902357496
Oracle Real Application Clusters	1.29712733459	0.172843195756	0.89298658448	-1.73923958592	0.686313730144	1.96279433564	-1.20142670441	-2.07139889028
Azure	-0.827582301832	-0.243429497554	-0.555922450942	-0.017866583922	-0.324837293633	-0.125189584809	2.13787825887	-0.0430505461742
Microsoft Hyper-V Server	-0.292333441917	-0.538972534426	-0.106856243311	2.76960115997	-0.212086800112	-0.627771899545	-0.0674010376043	-0.924179203054
Windows Server 2008	-0.20585508793	0.114402744158	0.540127306281	-0.686137221228	0.85868328123	-1.33106209886	1.35275037833	-0.642909301977
Windows Server 2012	0.730724827468	0.422066778514	-1.02423791958	-1.37851396811	0.532071626027	0.886966304724	-0.565165413141	0.396087764099
Oracle XML Publisher	-0.357589040932	0.845277991068	-1.07980328538	0.465965824116	-0.246188207167	0.325307036276	0.392462557773	-0.345432875753
Adobe (Unspecified Product)	0.947581237251	-0.0843967232746	0.033495207227	1.0502173697	-1.20057897893	-0.699679538632	-0.917817597161	0.87117902382
Siebel (Unspecified Product)	1.23732034154	-0.812678301229	-0.284032431226	-1.18210766018	-0.380932348535	-1.12660336387	-0.277710868953	2.82674463245
Epson	-1.84304579343	2.28451627058	1.97259376361	-1.60436347433	-1.40706730274	1.71408320688	1.20860105967	-2.32531773024
Xerox (Unspecified Product)	0.934834436278	1.57931672129	-0.244769279162	-0.254106415932	-0.455370047056	-0.930091986399	-0.0903792586459	-0.539434170371
Intel	-0.529313418742	1.06690194212	0.0971697210405	0.23167114348	-0.383787978162	0.576216045459	-0.407046126986	-0.651811328208
McAfee (Unspecified Product)	1.2349964759	-1.03547034932	-1.12042075197	2.36489828648	0.668510720705	-2.25164859248	-1.06076031133	1.19989452201
Symantec (Unspecified Product)	0.452851400052	1.68308536323	-1.48419264292	-0.724407341941	0.844784896097	-1.62935044014	-0.557439737479	1.4146685031
Google AdWords	0.994619991336	0.934199482954	-2.0056489372	2.11095851405	1.94726863561	-2.83334600982	-1.40652370006	0.258472023125
Google Analytics	0.286774384892	1.2191851294	1.67356039687	0.294892042258	0.652179971577	-2.39640406767	0.43208406539	-2.16227192272
Solaris	-0.663966369772	-0.576557150578	-0.123149096692	2.66467204124	-0.209801662546	-0.495843784596	-0.101407158256	-0.4939468188
Sybase	2.801017264	1.91692465528	-1.1750234612	-0.150907904898	-0.612977889701	-1.2097788759	-0.379967984632	-1.18928580296
Tibco (Unspecified Product)	0.829725995431	0.715164297815	-0.0191126709175	1.85105456553	1.30570453646	-3.31651784182	-0.849913747907	-0.516105134586
DB2	1.89400723351	1.91073488441	-1.66012649468	-0.40752626583	-1.15481081094	-1.66454951148	-0.899318014021	1.98158897902
Linux	2.22709680689	0.582156101487	-0.274838947356	0.399456574307	-0.745512034401	-0.993924290773	-0.27953046426	-0.914903745897
Unix	-0.591214455328	0.661273162398	0.432242666336	-1.75413663723	-0.306446282206	1.4277457964	-0.537202863217	0.667738612848
Java	0.510977433888	-1.62224463131	0.880881038321	-0.978568217432	0.473121877072	1.04452212583	1.27196140333	-1.5806510297
MySQL	-0.556850096508	-0.339780976088	2.04832799196	-0.239226589064	1.38119161434	-1.17004752437	-0.372384650747	-0.751229769513
Perl	-0.827265329721	-0.647011759863	1.16187275014	-0.533476019097	1.56512217572	1.04203346606	-0.74127236482	-1.02000291842
Red Hat (Unspecified Product)	-0.316331167904	0.121330907705	1.56110059968	-1.5948587824	1.47515680177	2.35452216744	-1.67381134164	-1.92710918466
Apache (Unspecified Product)	-0.405912599737	-0.32248072886	1.51494196503	-0.168816623218	1.26033314559	-0.814605396958	-0.306060425895	-0.757399335944
JBoss	-0.165005724253	-0.00130388035679	0.568830204722	-0.000928074706313	0.207861065166	-0.485328443815	-0.114112532307	-0.0100126144487
ABAP	0.446279810115	-1.9075260636	1.07229973674	-1.18534791962	0.559959241737	1.5567051306	1.137359904	-1.67972983998
Enterprise JavaBeans (EJB)	1.33255510807	-1.56464030699	0.835365804203	-1.09372372527	1.25296868486	1.03910732905	-0.332707678103	-1.46892521583
J2EE	-0.315497964078	-0.253769686316	2.57504331488	-0.136137452866	-0.201212255345	-1.02140068021	-0.2249331042	-0.422092171863
PHP	0.951922328979	1.56487429309	-0.961842038877	2.17502202156	-1.11240755276	-1.88394488732	-0.910513355597	0.176889190935
COBOL	-0.343543398726	1.22516591281	0.701694585167	-2.19256031511	-0.148413505109	1.33224081171	1.86196830518	-2.43655239593
XPath	-0.682694105706	1.81124317442	-0.255554166018	-0.655646699068	-0.432950220168	-0.423758769492	-0.232057681448	0.871418467475
ASP.NET	-0.637969562752	1.20235095303	1.72999850574	-0.772627000987	-0.467985231751	-1.53453408775	1.34710659384	-0.866340169368
Documentum xCP	-0.489617843396	-0.73778809052	2.27011360424	-0.59600815505	-0.684468026907	-1.22514499742	2.21765080266	-0.754737293612
Greenplum Database	-1.95243327766e-05	0.741171159764	-0.0165568236554	-6.65468975704e-06	-5.05853644357e-05	-0.156842818098	-0.567694448517	-3.05107001088e-07
Epicor ERP	-0.345279734512	1.26292510923	-1.38785875612	-2.08606835204	-0.523868580566	2.62030924053	2.55276832278	-2.0929272493
HP Application Lifecycle Management	1.10197831957	1.46496837221	-2.47922406608	-1.89751889935	-1.3927202398	2.49556486344	2.73271718941	-2.02576553939
HP Quality Center	-0.0158071208651	0.377283731579	-0.475304043843	-0.0271005999644	-0.0480551665138	-0.620788406802	0.832538330349	-0.0227667239391
Cognos Impromptu	-0.039253569471	0.27125489833	-0.304528114855	-0.00722717953253	-0.0406611468692	-0.542038531666	0.69691755081	-0.0344639067457
Cognos TM1	-0.751318753734	-1.01558832529	-0.500866703121	-0.899351078865	-0.579140272513	2.5685393052	2.34942469681	-1.17169886849
IBM Rational ClearCase	-0.0904844465104	-0.185157247932	-0.145411210194	-0.160079426802	-0.048126865336	-0.27416795914	1.11475228457	-0.211325128655
IBM Rational ClearQuest	-0.467446227447	2.455845736	-0.637333296381	-0.641093510075	-0.341088270176	-1.34731984338	2.13238252764	-1.15394711618
Windows 7	-0.375931812461	2.16897780927	-0.500516610881	-0.363912561566	-0.510537894251	-1.39423161578	1.508258514	-0.532105828324
Oracle 10g	-0.588934963459	1.1544861707	0.276171098656	-1.09396083139	0.00734460573695	0.154518209368	1.79585731226	-1.70548160188
Oracle 12c	-0.0524320817586	-0.252334233244	-0.191495915073	-0.00631327069025	-0.120030531586	-0.529004397384	1.16496781066	-0.0133573809284
