date	duns_product_hits
200509	1
200508	1
200501	1
201601	15
201603	26
201602	13
201605	4
201607	10
201606	24
201609	10
201608	13
201204	1
201205	5
201110	2
201207	5
201206	10
201201	15
201203	4
201202	4
201209	11
201208	20
201112	7
201006	1
200808	13
200809	13
200801	30
200802	35
200803	17
200804	15
200805	13
200806	15
200807	19
200812	49
200811	48
200810	36
201701	7
201703	2
200710	12
200711	11
200712	14
201612	9
201410	2
201411	5
201412	4
201304	3
201305	2
201306	5
201307	1
200903	20
201302	4
201611	4
200905	4
200904	7
201310	2
200906	4
201107	11
200709	6
200708	19
200707	39
200706	11
200705	63
200704	7
200703	6
200702	3
200701	7
201403	1
201402	2
201401	1
201406	1
201404	1
201312	3
201311	6
201408	2
201010	38
201011	15
201012	12
201308	1
201309	4
201007	4
200912	8
201005	6
201004	4
201003	11
201002	12
201001	19
201111	11
201009	38
201008	2
200911	1
201301	12
200606	4
200607	3
200910	18
200605	1
200603	3
200601	3
200608	4
200609	9
201508	13
201509	24
201502	7
201503	6
201501	9
201506	1
201507	2
201505	2
200109	1
201210	3
201109	5
200512	1
200901	42
201511	16
201610	14
200902	17
200611	7
200610	4
200907	7
200612	9
200909	40
200908	21
201512	14
201212	5
201108	13
201211	15
201106	8
201510	8
201104	11
201105	14
201102	10
201103	29
201101	10
