date	duns_product_hits
201601	37
201603	52
201602	36
201605	31
201604	15
201607	24
201606	59
201609	18
201608	38
201205	3
201204	5
201207	10
201206	10
201201	15
201203	2
201202	3
201209	7
201110	5
201112	9
200806	1
200401	1
200409	1
201701	57
201702	4
201703	18
201704	8
200710	1
201410	22
201309	5
201412	23
201304	20
201305	8
201306	6
201307	5
201301	17
201302	10
201303	21
201311	3
201310	6
200701	1
201403	6
201402	6
201401	7
201407	26
201406	16
201405	13
201404	13
201312	5
201409	10
201408	39
201010	2
201011	4
201012	26
201308	10
201411	14
201007	1
201006	1
201004	3
201003	2
201001	5
201111	9
201009	3
201008	3
200303	1
201208	2
200604	1
200911	1
201508	44
201509	49
201502	22
201503	17
201501	27
201506	34
201507	30
201504	25
201505	14
201210	8
201211	6
201612	40
201511	32
201610	49
201611	15
200904	1
201510	15
201512	33
201212	6
201108	9
201109	11
201106	13
201107	19
201104	15
201105	14
201102	10
201103	8
201101	15
