date	duns_product_hits
200606	93
200509	13
200508	24
200505	22
200504	21
200507	18
200506	18
200501	118
200503	20
200502	17
201601	776
201603	1207
201602	775
201605	691
201604	491
201607	737
201606	1058
201609	593
201608	828
201205	299
201204	282
201207	326
201206	329
201201	377
201203	266
201202	270
201209	316
201110	266
201112	246
200001	108
200002	16
200003	12
200004	24
200005	14
200006	15
200007	15
200008	14
200009	15
200808	192
200809	178
200801	234
200802	109
200803	109
200804	127
200805	133
200806	152
200807	166
200206	12
200404	13
200405	13
200406	21
200407	10
200401	91
200402	12
200211	12
200408	19
200409	18
200011	12
200010	14
200209	12
200410	19
200812	113
200811	108
200810	123
200210	15
201701	971
201702	378
201703	397
201704	191
200308	16
200412	16
200411	11
200102	10
200105	11
200403	17
200710	122
200711	99
200712	101
200107	11
200106	14
200901	232
201410	441
201309	349
201412	370
201304	350
201305	321
201306	325
201307	322
201301	470
201302	314
201303	313
200902	124
200611	83
201409	410
200904	103
201310	384
200906	98
200903	114
201107	263
200709	106
200708	131
200707	106
200706	111
200705	105
200704	109
200703	107
200702	87
200701	217
201403	447
201402	342
201401	480
201407	455
201406	410
201405	396
201404	400
201312	349
201311	345
201408	476
200212	22
201010	190
201011	166
201012	173
200310	10
200311	12
200312	17
200012	19
201308	366
201411	470
201007	133
201006	134
201005	151
201004	140
201003	165
201002	120
201001	241
201111	286
200604	87
201009	196
201008	168
200309	16
200911	109
200303	19
200302	16
200301	76
200307	11
200306	8
200305	15
200304	10
200112	23
200110	21
200111	7
201208	317
200912	108
200607	88
200910	101
200605	99
200602	78
200603	109
200601	199
200608	99
200609	91
200204	18
201508	707
201509	949
201502	416
201503	477
201501	523
201506	517
201507	583
201504	475
201505	432
200109	14
200108	15
201108	292
200205	10
200101	94
200103	20
201109	245
200512	68
200104	17
200510	29
200511	68
201612	656
201511	735
201610	821
201611	444
200905	88
200610	99
200907	107
200612	71
200909	101
200908	122
200208	13
201105	248
200202	13
200203	19
200201	79
201212	323
200207	19
201210	362
201211	342
201106	244
201510	559
201104	210
201512	764
201102	212
201103	224
201101	346
