date	duns_product_hits
200606	1
200508	1
200504	2
200507	2
200501	3
200503	1
200502	1
201601	60
201603	105
201602	87
201605	96
201604	56
201607	51
201606	90
201609	49
201608	77
201205	25
201204	25
201207	48
201206	46
201201	55
201203	57
201202	27
201209	54
201208	61
201112	45
200001	2
200006	1
200007	1
200808	27
200809	11
200801	30
200802	16
200803	11
200804	36
200805	20
200806	15
200807	26
200404	2
200406	1
200401	5
200812	23
200811	11
200810	6
201008	20
201701	135
201702	34
201703	34
201704	17
200710	9
200711	13
200712	7
200107	2
200901	32
201308	76
201411	29
201412	39
201304	43
201305	55
201306	74
201307	69
201301	52
201302	65
201303	68
200902	1
200611	11
201311	74
200904	8
201408	68
200612	9
200903	2
201107	31
200709	6
200708	2
200707	1
200706	6
200705	5
200704	16
200703	4
200702	10
200701	12
201403	40
201402	37
201401	46
201407	69
201406	59
201405	89
201404	46
201312	45
201409	56
201310	48
200212	2
201010	29
201011	27
201012	27
200310	1
201410	42
201309	52
201007	27
201006	26
201005	18
201004	12
201003	11
201002	6
201001	26
201111	47
200604	4
201009	33
201110	67
200911	10
200303	1
200301	3
200307	2
200304	2
200111	1
200912	5
200607	2
200910	19
200605	2
200602	2
200603	6
200601	10
200608	5
200609	8
201508	99
201509	113
201502	32
201503	28
201501	61
201506	68
201507	72
201504	41
201505	37
201108	41
200205	1
200101	1
201211	41
200512	2
200510	1
200511	3
201612	80
201106	30
201610	85
201611	60
200905	1
200610	8
200907	19
200906	14
200909	17
200908	32
201512	89
200201	6
201212	30
200207	2
201210	47
201109	53
201511	65
201510	69
201104	40
201105	29
201102	42
201103	46
201101	44
