date	duns_product_hits
201408	8
201601	18
201603	26
201602	29
201605	27
201604	33
201607	12
201606	15
201609	10
201608	10
201303	1
201401	4
201407	4
201406	2
201405	7
201404	2
201701	46
201311	1
201703	52
201704	46
201104	1
201508	28
201509	18
201201	1
201202	1
201502	3
201503	7
201012	2
201501	7
201506	14
201507	7
201504	18
201505	18
201001	2
201612	25
201106	1
201610	10
201611	9
201107	1
201310	7
201409	2
201112	3
200806	1
201309	10
201006	1
201005	2
201410	8
201411	5
201412	6
201206	1
201305	2
201306	1
201307	18
201301	1
201302	1
201103	2
201212	2
201308	3
201312	4
201511	16
201510	19
200208	1
201512	17
201102	1
201702	40
201101	1
