date	duns_product_hits
201703	13
201208	2
201601	9
201603	19
201602	13
201605	16
201604	10
201607	15
201606	24
201609	1
201608	10
201008	4
201702	13
201403	26
201402	3
201401	16
201407	22
201406	47
201405	22
201404	28
201312	8
201409	10
201408	15
201704	5
201207	1
201205	1
201204	1
201508	14
201509	29
201310	11
201009	5
201203	1
201202	1
201502	6
201503	14
201501	13
201506	11
201507	14
201504	13
201505	3
201001	3
200812	1
201109	1
201612	15
201010	1
201610	14
201611	11
201011	1
200909	1
201308	12
201112	3
201309	5
201007	7
201206	3
201105	18
201410	31
201411	18
201412	9
201304	3
201305	2
201306	10
201307	9
201302	2
201303	8
201511	7
201701	24
201106	2
201510	7
201104	1
201512	8
201311	14
201101	2
