date	duns_product_hits
201703	15
201601	28
201603	32
201602	24
201605	26
201604	13
201607	19
201606	35
201609	13
201608	13
201312	5
201403	2
201402	10
201401	4
201405	1
201404	3
201701	26
201311	8
201408	2
201704	6
201207	1
201508	7
201509	18
201201	3
201502	6
201503	14
201501	13
201506	15
201507	11
201504	24
201505	8
201310	3
201612	15
201610	21
201611	23
200801	2
201308	6
201309	12
201007	1
201410	2
201411	9
201412	6
201305	10
201306	4
201307	4
201302	1
201303	2
201109	1
201511	23
201510	11
201512	14
201702	11
201101	1
