date	duns_product_hits
200501	1
200502	1
201601	4
201603	7
201602	2
201605	3
201607	1
201606	9
201609	1
201608	2
201205	1
201204	4
201206	6
201201	4
201203	1
201209	2
200001	4
200002	1
200003	1
200007	3
200801	1
200405	1
200407	1
200812	1
200811	1
201701	13
201702	5
201703	1
201704	7
200710	2
200711	1
201410	2
201411	3
201412	3
201304	2
201305	3
201301	5
201302	2
201303	3
201409	3
201310	1
200906	1
200706	2
200703	1
200701	4
201403	2
201401	5
201407	4
201406	4
201405	1
201404	1
201312	3
201311	2
201408	3
201010	1
201011	5
201012	5
201308	1
201007	1
201005	1
201003	1
201002	1
201001	3
200206	2
200301	1
200112	3
200912	4
200910	2
200601	3
200608	1
201508	2
201509	8
201502	3
201503	3
201501	1
201506	3
201507	2
201504	2
201505	4
201108	1
200101	2
201109	1
200512	1
201612	3
201610	9
201611	1
200904	1
201107	2
200908	2
201512	6
200201	1
201212	4
201210	2
201211	2
201511	1
201510	4
201104	3
201105	1
201103	5
201101	1
