date	duns_product_hits
200509	1
200508	2
200506	2
200501	10
200503	1
201601	23
201603	31
201602	28
201605	41
201604	32
201607	13
201606	17
201609	8
201608	14
201204	25
201205	17
200210	1
201207	40
201206	19
201201	55
201203	42
201202	34
201209	29
201208	37
200604	3
201112	25
200001	7
200004	1
200005	3
200008	1
200808	23
200809	18
200801	29
200802	27
200803	28
200804	19
200805	31
200806	26
200807	28
200404	1
200405	2
200406	1
200401	8
200408	1
200010	5
200812	11
200811	20
200810	17
201008	64
201610	13
201701	22
201702	1
201703	1
200411	1
200512	6
200710	35
200711	37
200712	3
201612	10
201410	13
201309	9
201412	2
201304	7
201305	44
201306	20
201307	34
201301	38
201302	12
201303	24
200902	7
200905	59
201409	11
200610	10
201408	47
200906	13
201107	39
200709	10
200708	14
200707	14
200706	30
200705	29
200704	26
200703	14
200702	12
200701	22
201403	32
201402	54
201401	21
201407	25
201406	39
201405	23
201404	13
201312	21
201311	31
201310	25
201210	16
200212	2
201010	26
201011	11
201012	51
200312	1
200912	49
201308	33
201411	6
201007	45
201006	30
201005	22
201004	29
201003	29
201002	43
201001	58
201111	18
200206	2
201009	45
201110	14
200911	43
200303	2
200302	1
200301	9
200306	1
200305	1
200304	1
200606	5
200910	75
200605	2
200602	4
200603	7
200601	13
200608	13
200609	6
201508	22
201509	36
201502	4
201503	7
201501	11
201506	11
201507	12
201504	15
201505	12
200109	2
200204	2
200101	2
200103	2
201109	27
200105	2
200104	1
200107	1
200511	5
200901	12
201106	15
200903	27
201611	8
200611	7
200904	23
200907	50
200612	6
200909	4
200908	30
201105	44
200201	3
201212	34
200207	1
201108	41
201211	11
201511	40
201510	26
201104	46
201512	51
201102	34
201103	26
201101	50
