date	duns_product_hits
200506	1
200501	2
201601	111
201603	47
201602	90
201605	109
201604	66
201607	95
201606	134
201609	75
201608	86
201205	9
201204	6
201207	7
201206	8
201201	28
201203	7
201202	8
201209	11
201208	14
201112	11
200005	1
200808	9
200809	1
200801	2
200802	2
200803	1
200804	1
200805	1
200807	14
200404	1
200401	1
200010	1
201510	55
200812	2
201008	2
201701	338
201702	402
201703	120
201704	47
200711	3
200901	6
201308	38
201411	67
201412	74
201304	19
201305	14
201306	10
201307	18
201301	52
201302	27
201303	17
201409	77
201310	42
200612	1
200903	2
200708	1
200707	1
200701	2
201403	75
201402	22
201401	83
201407	43
201406	56
201405	21
201404	24
201312	62
201311	26
201408	69
201010	3
201011	2
201410	87
201309	40
201007	3
201006	5
201005	5
201004	7
201003	4
201002	1
201001	8
201111	8
201009	2
201110	12
200309	1
200301	2
200910	2
200911	2
200601	2
200608	1
200609	1
201508	84
201509	93
201502	77
201503	61
201501	111
201506	63
201507	79
201504	50
201505	49
201210	15
200205	2
200101	1
201211	9
200106	1
201612	630
201511	76
201610	155
201611	672
200905	4
200904	3
200907	1
200906	5
201105	6
201212	20
201108	2
201109	9
201106	3
201107	5
201104	3
201512	99
201102	6
201103	2
201101	16
