date	duns_product_hits
201701	3
201103	1
201601	6
201603	2
201602	15
201605	1
201604	4
201607	4
201606	10
201608	4
200705	2
200701	4
201403	9
201401	4
201407	1
201406	8
201405	10
201404	2
201312	1
201409	9
201408	2
201508	3
201509	7
201503	6
201501	4
201111	8
201208	7
201504	1
201505	2
200708	1
201001	1
200006	1
201612	4
200711	2
201610	1
201611	9
200612	2
201506	3
200710	2
200901	1
201410	8
201411	7
201412	2
201206	1
201209	1
201306	5
200712	4
201507	10
200801	3
201212	1
201109	8
201511	10
201510	3
201512	2
201702	2
201101	1
