date	duns_product_hits
200509	3
200508	2
200505	5
200507	1
200506	8
200501	26
200503	2
200502	2
201601	172
201603	420
201602	161
201605	164
201604	108
201607	158
201606	233
201609	118
201608	182
201205	41
201204	52
201207	38
201206	42
201201	105
201203	47
201202	50
201209	53
201208	50
201112	65
200001	27
200002	2
200003	1
200005	1
200009	1
200808	20
200809	26
200801	55
200802	25
200803	22
200804	26
200805	26
200806	28
200807	25
200206	1
200404	1
200405	1
200406	6
200401	11
200402	2
200211	2
200408	1
200409	2
200011	3
200209	3
200410	4
200812	27
200811	22
200810	21
200210	9
201701	246
201702	95
201703	99
201704	49
200308	3
200412	10
200102	1
200105	1
200403	1
200710	24
200711	25
200712	32
200106	4
200901	45
201410	68
201309	50
201412	61
201304	50
201305	66
201306	52
201307	57
201301	72
201302	43
201303	65
200902	17
200611	12
201409	49
200610	25
201310	66
200612	23
200903	17
200709	20
200708	30
200707	19
200706	27
200705	24
200704	26
200703	28
200702	21
200701	54
201403	68
201402	57
201401	85
201407	63
201406	67
201405	69
201404	75
201312	56
201311	54
201408	55
200212	4
201010	34
201011	33
201012	48
200310	8
200311	1
200312	4
200912	22
200012	2
201308	61
201411	64
201007	33
201006	40
201005	27
201004	29
201003	41
201002	30
201001	41
201111	40
200604	16
201009	33
201008	37
200309	5
200911	25
200303	2
200302	1
200301	21
200307	5
200306	1
200305	4
200304	2
200112	5
200111	2
200606	24
200607	23
200910	29
200605	24
200602	11
200603	19
200601	34
200608	15
200609	13
200906	15
201508	164
201509	223
201502	82
201503	94
201501	113
201506	91
201507	108
201504	105
201505	90
200109	3
200108	1
201108	42
200205	1
200101	11
201110	37
201109	50
200512	16
200104	1
200510	4
200511	7
201612	162
201106	43
201610	200
201611	117
200905	22
200904	19
200907	18
201107	39
200909	21
200908	26
200208	1
201512	179
200202	2
200203	1
200201	12
201212	41
201210	46
201211	46
201511	205
201510	108
201104	24
201105	39
201102	28
201103	30
201101	65
