date	duns_product_hits
200606	3
200508	1
200504	1
200507	1
200501	3
200502	1
201601	1373
201603	2333
201602	2811
201605	1897
201604	1877
201607	1891
201606	2507
201609	1512
201608	1157
201205	177
201204	180
201207	182
201206	223
201201	235
201203	230
201202	191
201209	222
201208	235
201112	243
200001	5
200003	1
200006	2
200008	1
200808	42
200809	50
200801	53
200802	29
200803	25
200804	14
200805	28
200806	42
200807	36
200012	1
200209	1
201510	1727
200812	30
200811	23
200810	32
201008	193
201701	2042
201702	934
201703	807
201704	318
200710	27
200711	17
200712	17
200901	65
201410	1004
201309	397
201412	888
201304	269
201305	223
201306	304
201307	338
201301	325
201302	245
201303	306
200902	30
200611	8
201311	255
201310	349
200906	61
200903	36
200709	10
200708	18
200707	18
200706	15
200705	7
200704	8
200703	7
200702	3
200701	23
201403	414
201402	372
201401	469
201407	651
201406	430
201405	501
201404	470
201312	345
201409	860
201408	936
200212	1
201010	245
201011	178
201012	266
201308	344
201411	948
201007	169
201006	153
201005	83
201004	96
201003	98
201002	80
201001	113
201111	228
200604	4
201009	195
201110	206
200309	1
200301	1
200306	1
200912	85
200607	5
200910	76
200911	61
200601	8
200608	3
200609	7
201508	1791
201509	1715
201502	809
201503	1024
201501	1116
201506	1041
201507	1283
201504	937
201505	968
201210	245
200101	3
201211	199
200512	2
201612	1850
201511	1452
201610	1332
201611	997
200905	58
200904	34
200907	82
200612	8
200909	80
200908	84
201105	143
200201	1
201212	262
201108	170
201109	203
201106	143
201107	177
201104	156
201512	1192
201102	173
201103	170
201101	284
