date	duns_product_hits
200509	2
200508	2
200505	9
200504	2
200507	4
200506	3
200501	11
200503	4
200502	4
201601	271
201603	491
201602	250
201605	276
201604	273
201607	311
201606	384
201609	229
201608	237
201205	42
201204	64
201207	61
201206	82
201201	75
201203	52
201202	76
201111	48
201208	54
201112	32
200001	18
200002	1
200003	4
200004	3
200005	1
200006	2
201006	19
200808	23
200809	27
200801	29
200802	9
200803	7
200804	15
200805	29
200806	14
200807	18
200206	3
200406	4
200407	2
200401	12
200402	2
200211	2
200408	1
200409	1
200010	1
200812	13
200811	11
200810	11
201008	41
201701	326
201702	180
201703	232
201704	94
200308	2
200412	2
200411	1
200410	1
200105	2
200710	4
200711	7
200712	11
200901	47
201308	107
201309	71
201412	145
201304	113
201305	83
201306	92
201307	134
201301	113
201302	63
201303	90
200902	11
200905	6
201311	83
200610	2
201310	96
200612	8
200903	16
200709	11
200708	6
200707	2
200706	2
200705	5
200704	6
200703	4
200702	5
200701	16
201403	148
201402	94
201401	138
201407	165
201406	160
201405	193
201404	105
201312	69
201409	142
201408	184
200212	4
201010	27
201011	38
201012	16
200311	2
200312	7
200012	1
201410	148
201411	132
201007	34
200606	10
201005	18
201004	7
201003	15
201002	11
201001	45
201209	72
200910	12
201009	14
201110	40
200309	1
200605	6
200303	2
200301	11
200307	1
200306	3
200305	1
200304	1
200112	2
200111	3
200912	15
200607	8
200604	8
200911	14
200602	7
200603	5
200601	22
200608	6
200609	3
200906	11
200204	2
201508	238
201509	339
201502	182
201503	174
201501	236
201506	170
201507	170
201504	226
201505	145
200109	4
200108	2
201108	36
200205	5
200101	11
200103	1
201109	34
200512	6
200104	4
200510	1
200511	6
201612	241
201106	20
201610	299
201611	165
200611	6
200904	14
200907	18
201107	29
200909	8
200908	11
200208	1
201105	38
200203	3
200201	8
201212	75
200207	2
201210	78
201211	45
201511	270
201510	186
201104	15
201512	278
201102	32
201103	18
201101	49
