date	duns_product_hits
200508	2
200505	3
200507	1
200501	8
200503	1
201601	5
201603	6
201602	8
201605	12
201604	10
201607	11
201606	7
201609	1
201608	10
201205	5
201204	2
201207	1
200212	3
201201	4
201203	2
201202	3
201111	4
201110	6
200209	1
200001	6
200003	2
200004	1
200005	1
200008	3
200009	4
200808	1
200801	4
200802	1
200803	5
200805	3
200806	5
200807	3
200404	1
200405	1
200406	1
200407	5
200401	3
200402	1
200408	1
200012	2
200011	1
200010	2
200812	2
201701	11
201702	12
201703	3
200412	1
200410	2
200710	1
200711	1
200712	5
201612	13
201308	1
201411	9
201412	6
201304	5
201305	12
201306	12
201307	3
201301	9
201302	1
201611	16
201311	1
200904	2
201310	1
200612	2
200903	3
200709	3
200708	7
200707	3
200706	3
200705	4
200704	2
200703	1
200702	2
200701	9
201403	1
201401	7
201407	6
201406	8
201405	12
201404	5
201409	1
201408	14
201010	7
201011	4
201012	6
200310	1
200311	2
200312	1
201410	12
201007	2
200912	2
201005	2
201002	2
201001	9
201209	1
200910	4
201009	14
201008	3
200308	1
200301	3
201112	3
200307	1
200306	3
200305	4
200304	1
200112	1
200110	1
201208	2
200606	9
200607	2
200604	2
200605	1
200602	1
200603	7
200601	14
200911	1
200608	1
201508	4
201509	14
201502	9
201503	4
201501	3
201506	14
201507	5
201504	10
201505	14
200109	2
200108	1
200101	5
200105	2
200104	2
200107	1
200511	1
200901	7
201106	2
201610	11
200902	2
200905	2
200610	3
200907	1
200906	3
200909	2
201512	4
200203	1
200201	7
201212	1
200207	1
201108	1
201109	2
201511	6
201107	1
200208	1
201105	6
201102	1
201103	1
201101	4
