date	duns_product_hits
200606	47
200509	5
200508	11
200505	9
200504	2
200507	8
200506	6
200501	36
200503	2
200502	4
201601	787
201603	1141
201602	954
201605	799
201604	795
201607	674
201606	862
201609	660
201608	595
201205	565
201204	314
201207	383
201206	374
201201	514
201203	307
201202	298
201209	268
201208	297
201112	336
200001	7
200003	1
200004	1
200005	2
200006	4
200007	2
200009	1
200808	82
200809	114
200801	152
200802	94
200803	86
200804	70
200805	121
200806	96
200807	121
200206	4
200405	3
200406	8
200407	2
200401	13
200402	2
200403	3
200408	3
200409	7
200011	1
200010	1
200209	1
201510	665
200812	104
200811	72
200810	144
200210	1
201701	702
201702	431
201703	476
201704	198
200702	48
200308	2
200412	9
200410	1
200105	3
200710	98
200711	106
200712	86
200107	3
201612	551
201410	812
201309	400
201412	398
201304	360
201305	482
201306	482
201307	508
201301	379
201302	335
201303	520
201611	550
200611	43
201311	576
200610	45
201310	554
200906	138
200903	128
200709	65
200708	69
200707	84
200706	80
200705	76
200704	48
200703	70
201110	380
200701	111
201403	601
201402	454
201401	494
201407	594
201406	748
201405	504
201404	425
201312	596
201409	437
201408	632
200212	3
201010	368
201011	311
201012	311
200310	3
200311	2
200312	4
200012	3
201308	351
201411	523
201007	234
201006	312
201005	348
201004	374
201003	409
201002	232
201001	213
201111	363
200910	205
201009	300
201008	369
200309	3
200605	60
200303	1
200302	3
200301	14
200307	5
200306	4
200112	1
200912	151
200607	45
200604	37
200911	173
200602	45
200603	62
200601	75
200608	40
200609	38
200204	3
201508	755
201509	698
201502	577
201503	548
201501	635
201506	511
201507	547
201504	672
201505	453
200109	1
200108	3
201108	404
200205	1
200101	12
201211	334
200512	24
200510	6
200511	20
200901	171
201511	871
201610	728
200902	125
200905	182
200904	129
200907	162
200612	68
200909	263
200908	172
201105	449
200203	1
200201	9
201212	313
201210	337
201109	338
201106	346
201107	340
201104	395
201512	713
201102	333
201103	407
201101	412
