date	duns_product_hits
200404	1
201703	9
201606	2
201208	3
201601	8
201603	9
201602	15
201605	5
201604	12
201607	5
200708	1
201609	3
201608	5
201008	1
201312	6
200701	1
201403	4
201402	6
201401	1
201407	1
201406	2
201405	2
201002	2
201701	9
201702	5
201310	6
201204	3
201508	12
201509	22
201201	1
201505	1
201203	1
201502	7
201503	12
201501	12
201209	3
201507	13
201504	7
201112	1
201410	1
201108	2
201006	4
201408	1
201110	3
201211	1
201512	11
201612	9
201106	7
201610	2
201611	7
200901	1
200909	1
201409	11
201506	8
201309	1
201007	2
201206	6
201005	1
201004	3
201308	9
201411	9
201412	4
201305	1
201307	2
201301	5
201302	6
201303	1
201210	7
201109	10
201511	10
201510	17
201104	5
201105	1
201311	8
