date	duns_product_hits
201307	8
200901	2
201103	6
201208	2
201601	53
201603	31
201602	23
201605	16
201604	22
201607	9
201606	12
201609	1
201608	5
200609	1
201403	73
201402	5
201407	4
201406	1
201405	2
201404	44
201701	12
201702	1
201310	4
201704	2
201207	3
201205	2
201508	48
201509	55
201201	3
201703	1
201203	2
201502	15
201503	21
201501	12
201506	53
201507	58
201504	30
201505	48
201006	1
201408	13
201612	8
201010	2
200712	1
201611	4
200611	1
200904	1
201107	7
201410	9
201409	5
201411	12
200710	1
201105	9
201308	2
201309	2
201412	16
201306	1
200803	1
200804	1
201610	16
201302	1
201110	1
201106	10
201108	1
201312	1
201511	79
201510	45
201104	4
201512	65
201311	2
