date	duns_product_hits
201003	1
200509	1
200401	1
200505	3
200504	1
200601	1
200501	2
200805	1
201601	1
201609	1
201603	1
201605	1
200806	1
200709	1
201606	2
200707	1
201608	1
201312	1
201401	1
201607	1
201407	2
200906	1
201701	2
201409	1
201310	1
200702	1
201205	1
201010	1
201206	2
201201	2
201505	1
201202	1
201502	2
201503	2
201501	1
201209	1
201507	1
201112	3
201101	2
200512	2
200510	2
200511	1
200710	2
200711	1
201610	1
200905	1
201510	1
200909	1
201308	1
200903	1
201002	1
201612	1
201105	5
201410	1
201309	1
200801	2
200802	1
200803	1
200804	1
201301	1
201302	1
200807	1
200712	1
201511	1
201108	1
201109	1
201106	5
201107	6
201104	1
201512	2
201103	1
201111	1
