date	duns_product_hits
200509	2
200508	5
200505	1
200504	1
200507	1
200506	4
200501	7
200503	1
200502	1
201601	157
201603	236
201602	234
201605	220
201604	192
201607	172
201606	236
201609	200
201608	230
201205	135
201204	138
201207	156
201206	108
201201	73
201203	112
201202	68
201209	100
201208	151
201112	65
200007	1
200808	24
200809	16
200801	37
200802	14
200803	9
200804	15
200805	21
200806	18
200807	11
200404	1
200405	1
200406	3
200407	2
200401	5
200812	12
200811	35
200810	14
201008	56
201701	280
201702	170
201703	141
201704	93
200308	1
200411	1
200710	58
200711	18
200712	21
200901	20
201410	189
201309	131
201412	138
201304	111
201305	92
201306	81
201307	164
201301	95
201302	78
201303	124
200902	10
200611	4
201409	180
200610	5
201310	187
200612	9
200903	8
201107	69
200709	41
200708	12
200707	12
200706	17
200705	29
200704	30
200703	19
200702	6
200701	26
201403	151
201402	127
201401	162
201407	143
201406	144
201405	183
201404	179
201312	79
201311	93
201408	254
201010	105
201011	69
201012	55
201308	129
201411	190
201007	86
201006	40
201005	51
201004	67
201003	68
201002	70
201001	78
201111	82
200604	5
201009	94
201110	74
200911	29
200301	3
200112	1
200912	42
200607	6
200910	46
200605	6
200602	10
200603	3
200601	19
200608	16
200609	3
201508	183
201509	238
201502	157
201503	121
201501	153
201506	127
201507	182
201504	110
201505	122
201108	51
200101	2
201211	70
200512	2
200511	4
201612	208
201106	64
201610	197
201611	147
200905	31
200904	9
200907	35
200906	35
200909	60
200908	20
201105	105
200201	2
201212	55
201210	114
201109	55
201511	241
201510	171
201104	89
201512	175
201102	65
201103	104
201101	100
