date	duns_product_hits
200606	5
200509	7
200508	6
200505	3
200507	1
200506	2
200501	25
200503	1
200502	1
201601	27
201603	4
201602	20
201605	7
201607	4
201606	10
201609	1
201608	7
201205	18
201204	16
201207	10
201206	14
201201	30
201203	35
201202	27
201111	24
201208	13
201112	27
200001	1
200003	1
200007	1
200808	9
200809	5
200801	23
200802	6
200803	4
200804	4
200805	9
200806	12
200807	4
200404	3
200405	2
200407	2
200401	15
200402	1
200403	3
200408	2
200409	2
200011	4
200812	6
200811	7
200810	2
201008	1
201701	9
201702	1
201703	4
201704	3
200412	4
200411	1
200410	3
200710	17
200711	20
200712	21
201612	12
201308	2
201411	16
201412	1
201304	4
201305	1
201306	1
201301	9
201302	1
201303	5
201611	3
200611	5
200904	5
201408	1
200906	3
200903	5
201107	10
200709	7
200708	4
200707	15
200706	21
200705	17
200704	12
200703	1
200702	8
200701	50
201401	3
201406	1
201405	3
201404	1
201312	2
201311	1
201310	1
200212	2
201010	8
201011	7
201012	20
200310	1
200312	4
201309	1
201007	1
201006	4
201004	1
201003	1
201002	3
201001	14
201209	8
200910	4
201009	7
201110	11
200309	1
200911	2
200302	3
200301	8
200307	3
200306	4
200305	2
200304	1
200110	2
200912	10
200607	3
200604	5
200605	4
200602	2
200603	7
200601	23
200608	7
200609	6
200204	2
201508	8
201509	10
201502	2
201503	1
201501	6
201506	1
201507	3
201504	1
200108	1
201108	11
200101	4
201109	3
200512	6
200104	1
200510	4
200511	5
200901	12
201511	5
201610	9
200902	5
200905	4
200610	9
200907	1
200612	11
200909	3
201104	5
201105	44
200201	1
201212	17
201210	9
201211	12
201106	32
201510	11
200208	1
201512	4
201102	10
201103	14
201101	26
