date	duns_product_hits
201703	6
201305	2
201208	3
201601	30
200707	1
201603	66
201602	39
201605	51
201604	39
201607	28
201606	61
201609	16
201608	40
201702	16
201403	5
201402	5
201401	10
201407	11
201406	7
201405	15
201404	5
201701	75
201311	6
201408	12
201704	4
201205	1
201508	30
201509	46
201201	2
201502	6
201503	11
201501	16
201506	11
201507	31
201504	11
201505	10
200003	1
201001	1
201211	2
200104	1
201612	37
201610	60
201611	22
200601	1
201310	4
201309	5
201410	8
201411	8
201412	11
201304	5
201209	2
201306	3
201307	2
201301	3
201302	5
201303	1
201308	5
201210	1
201312	9
201511	25
201510	28
200301	1
201512	29
201409	12
