date	duns_product_hits
200606	12
200509	1
200508	3
200505	1
200504	1
200507	1
200501	9
200503	1
200502	1
201601	109
201603	173
201602	114
201605	122
201604	97
201607	100
201606	213
201609	93
201608	131
201205	156
201204	169
201207	146
201206	123
201201	223
201203	171
201202	148
201209	83
201208	121
201112	114
200001	1
200005	1
200808	34
200809	37
200801	45
200802	31
200803	36
200804	38
200805	35
200806	20
200807	54
200206	2
200404	1
200405	1
200406	1
200401	5
200403	2
200408	2
200409	3
200812	27
200811	42
200810	38
201610	150
201701	130
201702	42
201703	36
201704	32
200702	10
200308	1
200412	4
200411	3
200710	26
200711	24
200712	37
200511	3
201612	110
201308	106
201411	123
201412	61
201304	170
201305	210
201306	157
201307	178
201301	128
201302	161
201303	270
200902	77
200905	127
201409	95
200610	24
201408	98
200612	12
200709	23
200708	27
200707	16
200706	19
200705	7
200704	9
200703	9
201110	88
200701	30
201403	93
201402	48
201401	99
201407	131
201406	92
201405	80
201404	118
201312	135
201311	85
201310	130
200212	2
201010	221
201011	137
201012	215
200312	2
201410	56
201309	102
201007	181
201006	139
201005	151
201004	109
201003	117
201002	94
201001	102
201111	85
200604	11
201009	133
201008	94
200605	15
200301	6
200307	4
200306	2
200305	1
200912	94
200607	10
200910	63
200911	58
200602	4
200603	10
200601	13
200608	14
200609	9
200906	51
201508	109
201509	135
201502	64
201503	85
201501	91
201506	60
201507	85
201504	83
201505	58
201210	112
200205	2
200101	3
200103	3
201211	130
200512	7
200510	1
200106	1
200901	61
201106	216
200903	122
201611	118
200611	17
200904	92
200907	24
201107	242
200909	71
200908	61
201105	203
200201	1
201212	186
201108	163
201109	112
201511	88
201510	99
201104	238
201512	130
201102	223
201103	214
201101	236
