date	duns_product_hits
200507	1
200501	3
201601	74
201603	82
201602	79
201605	129
201604	64
201607	30
201606	76
201609	59
201608	36
201205	14
201204	11
201207	25
201206	14
201201	31
201203	20
201202	21
201209	15
201208	12
201112	21
200001	1
200808	5
200809	10
200801	6
200802	6
200803	9
200804	3
200805	8
200806	5
200807	8
200404	1
200406	2
200401	2
200209	1
200812	19
200811	3
200810	12
201008	8
201610	48
201701	73
201702	37
201703	52
201704	33
200710	3
200712	3
201612	27
201410	13
201411	37
201412	15
201304	47
201305	39
201306	28
201307	30
201301	36
201302	18
201303	28
201611	39
200905	11
201311	16
200610	2
201310	44
200612	2
201107	5
200709	3
200708	1
200704	1
200702	5
200701	6
201403	19
201402	22
201401	22
201407	42
201406	38
201405	49
201404	29
201312	35
201409	28
201408	55
201010	25
201011	5
201012	11
200311	1
201308	40
201309	34
201007	19
201006	20
201005	35
201004	22
201003	11
201002	9
201001	15
201111	16
200604	2
201009	20
201110	19
200912	8
200910	21
200911	8
200603	1
200601	6
201508	46
201509	87
201502	17
201503	41
201501	27
201506	63
201507	65
201504	28
201505	40
201108	7
200101	3
201109	10
200511	1
200901	19
201106	3
200903	11
200902	16
200611	6
200904	13
200907	9
200906	11
200909	17
200908	22
201512	35
201212	18
201210	11
201211	29
201511	35
201510	33
201104	7
201105	5
201102	1
201103	10
201101	32
