date	duns_product_hits
201412	2
201310	2
200811	2
201003	14
201208	2
201301	4
201601	11
201603	12
201602	7
201605	17
201604	16
201607	2
201606	14
201609	1
201608	17
201303	6
201110	1
201403	4
201402	2
201401	8
201407	2
201406	1
201002	13
201701	12
201409	11
201408	7
201704	3
201508	3
201205	2
201204	1
201207	2
201509	13
201201	7
201703	10
201203	6
201202	7
201502	9
201011	1
201501	8
201209	5
201507	5
201504	15
201112	8
201007	3
201302	3
201505	15
201311	5
200809	1
200101	1
200312	1
201105	6
200901	2
201010	3
201610	10
200904	1
201107	2
201308	1
201506	7
201111	1
200812	2
201411	7
200808	5
201612	4
201004	9
201410	11
201309	3
201001	2
201206	4
201304	11
201305	6
201306	4
200910	1
200806	1
200807	2
200911	2
201106	10
201210	3
201211	4
201511	22
201510	12
201104	4
201512	6
201702	6
201101	2
