date	duns_product_hits
201310	11
201108	2
201701	21
201305	22
200805	5
201601	37
201609	3
201603	30
201602	22
201605	24
201604	30
201607	11
201606	29
200712	1
201608	20
200807	8
201303	35
200803	1
201702	4
200608	1
201403	23
201402	7
201401	25
201407	18
201406	3
201405	4
201404	17
201312	4
201309	18
201408	17
201704	6
201207	17
201201	1
201205	3
201204	1
201508	24
201509	15
200903	5
201703	3
201203	2
201502	1
201503	4
201012	2
201501	14
201506	11
201507	9
201504	8
201505	4
201001	2
201311	8
200101	1
200810	5
201612	10
201610	7
201611	12
201011	1
201308	28
201409	8
201112	1
201209	24
200808	1
201206	10
201105	1
201410	11
201411	7
201412	15
201304	6
200801	1
201306	17
201307	9
200804	5
201301	21
201302	16
201208	18
201212	8
200802	2
201210	33
201211	15
201511	35
201510	13
201512	32
201103	3
200910	3
200812	2
