date	duns_product_hits
201109	1
201408	33
200401	1
201601	58
201603	76
201602	52
201605	46
201604	36
201607	46
201606	67
201609	43
201608	43
201403	31
201402	2
201401	11
201407	25
201406	12
201405	27
201404	23
201701	78
201702	41
201703	56
201704	18
201207	1
201508	71
201509	73
201201	3
201502	35
201503	25
201501	37
201506	27
201507	69
201504	28
201505	32
201410	13
201311	4
201211	3
201612	84
201610	87
201611	36
200906	1
200909	1
201310	28
201112	1
201411	10
201007	1
201206	1
201308	8
201309	15
201412	22
201304	3
201209	1
201306	4
201307	7
201301	14
201302	2
201303	2
201212	16
201312	12
201511	69
201510	83
201512	38
201409	18
