date	duns_product_hits
200211	17
200509	60
200508	63
200505	54
200504	44
200507	46
200506	67
200501	224
200503	47
200502	22
201601	4167
201603	5656
201602	3987
201605	3718
201604	3825
201607	3137
201606	4202
201609	2958
201608	3719
201205	1226
201204	1425
201207	1311
201206	1120
201201	1633
201203	1272
201202	1501
201111	1700
201208	1233
201112	1140
200001	121
200002	15
200003	26
200004	9
200005	27
200006	29
200007	12
200008	35
200009	20
200808	893
200809	591
200801	969
200802	544
200803	557
200804	636
200805	597
200806	622
200807	854
200206	36
200404	39
200405	41
200406	32
200407	34
200401	169
200402	19
200403	40
200408	64
200012	20
200011	16
200010	20
200209	34
200812	601
200811	449
200810	746
201008	1107
200210	27
201701	4292
201702	3216
201703	3220
201704	1387
200308	35
200412	66
200411	26
200410	42
200512	269
200710	712
200711	468
200712	453
200510	33
200106	29
200901	1084
201308	1639
201411	2032
201412	1783
201304	1752
201305	1629
201306	1474
201307	1484
201301	1625
201302	1414
201303	1762
200902	736
200611	345
201311	1833
200904	694
201310	2148
200612	398
200903	808
200709	470
200708	583
200707	397
200706	406
200705	404
200704	449
200703	538
200702	482
200701	767
201403	2732
201402	1986
201401	2390
201407	2513
201406	2735
201405	2641
201404	2071
201312	2243
201409	2183
201408	3407
200212	48
201010	1279
201011	1067
201012	1048
200310	20
200311	24
200312	47
200912	544
200409	33
200102	17
201410	2503
201309	1720
201007	1135
201006	1067
201005	896
201004	755
201003	782
201002	642
201001	892
201209	1259
200604	324
201009	1035
201110	1418
200309	30
200605	345
200303	31
200302	20
200301	174
200307	30
200306	24
200305	29
200304	40
200112	37
200110	29
200111	23
200606	314
200607	328
200910	607
200911	595
200602	270
200603	334
200601	531
200608	423
200609	389
200906	596
200204	33
201508	4230
201509	5053
201502	2222
201503	2424
201501	2825
201506	3038
201507	3018
201504	3478
201505	2043
200109	20
200108	30
201108	1198
200205	31
200101	119
200103	29
201109	1214
200105	18
200104	18
200107	33
200511	213
201612	3106
201106	999
201610	3997
201611	2957
200905	724
200610	422
200907	648
201510	3638
200909	555
200908	619
200208	34
201512	4055
200202	21
200203	29
200201	138
201212	1294
200207	24
201210	1382
201211	1114
201511	3725
201107	885
201104	890
201105	997
201102	1085
201103	1039
201101	1663
