date	duns_product_hits
201408	14
200811	1
201208	8
201004	1
201301	9
201601	28
201603	27
201602	28
201605	7
201604	24
201607	11
201606	18
201609	7
201608	35
201008	1
201312	8
200701	1
201403	2
201402	5
201401	19
201407	5
201406	4
201405	6
201002	1
201701	14
201409	16
201703	24
201704	21
201207	11
201205	13
201204	16
201508	20
201509	28
201201	19
201203	12
201202	3
201502	12
201503	13
201501	23
201209	14
201507	31
201504	16
201505	10
201108	6
201311	5
201101	2
201001	1
201110	8
201109	5
201404	7
201612	7
201106	3
201610	8
201611	3
201112	14
201506	9
201309	9
201007	1
201206	14
201105	1
201410	17
201411	9
201412	12
201304	8
201305	14
201306	14
201307	13
200805	2
201302	4
201303	7
201310	17
200312	1
201212	10
201308	14
201210	11
201211	5
201511	23
201510	23
201104	1
201512	44
201702	14
201111	11
