date	duns_product_hits
200508	1
200501	1
201601	3
201603	4
201602	2
201605	3
201604	4
201607	1
201606	3
201609	1
201608	3
201206	2
201201	1
201203	1
201112	2
200808	3
200809	3
200801	2
200802	1
200803	1
200805	1
201510	6
200812	2
200810	2
201701	1
201703	1
200710	3
200711	1
200712	2
201612	1
201308	3
201309	2
201412	1
201305	3
201306	1
201301	2
201303	1
200905	1
201409	1
200904	1
200708	2
200706	1
200704	1
200702	1
201407	2
201406	1
201312	2
201311	2
201310	2
201010	2
201011	2
201012	1
201410	3
201411	3
201007	15
201006	4
201005	2
201004	3
201003	5
201002	6
201008	5
200606	1
200604	1
200601	1
200608	1
201508	3
201509	3
201502	4
201503	1
201506	1
201507	10
201504	2
201505	7
201109	2
200512	2
200511	1
200901	1
201511	6
200903	1
201611	1
200611	1
200610	1
200907	1
200906	2
201211	2
201106	1
201107	2
201102	1
