date	duns_product_hits
200504	1
200501	2
201601	146
201603	177
201602	119
201605	165
201604	130
201607	96
201606	157
201609	75
201608	119
201205	25
201204	22
201207	24
201206	16
201201	19
201203	20
201202	14
201209	33
201208	22
201112	12
200001	4
200808	1
200809	1
200806	1
200407	1
200402	1
200211	1
200409	2
201701	131
201702	41
201703	9
201704	12
200411	1
200710	2
201612	72
201410	132
201411	119
201412	62
201304	43
201305	52
201306	67
201307	62
201301	75
201302	57
201303	54
200902	5
201311	58
201408	182
200906	1
200903	8
200707	2
200701	3
201403	93
201402	88
201401	75
201407	165
201406	157
201405	102
201404	127
201312	92
201409	90
201310	75
201010	1
201011	1
201012	3
201308	78
201309	84
201005	1
201001	5
201111	7
201009	1
201008	1
200301	2
200606	1
200911	2
200603	2
200601	1
201508	163
201509	219
201502	70
201503	140
201501	119
201506	106
201507	114
201504	122
201505	81
201210	38
200205	1
200101	1
201109	2
200510	1
200901	19
201511	171
201610	90
201611	45
200905	3
200904	2
200907	1
201107	4
200909	1
200908	1
201512	194
200201	4
201212	44
201108	3
201211	39
201106	10
201510	151
201104	2
201105	7
201102	1
201101	6
