date	duns_product_hits
200606	5
200509	2
200508	1
200504	1
200507	1
200501	4
200503	3
200502	4
201601	70
201603	153
201602	63
201605	36
201604	21
201607	90
201606	120
201609	72
201608	50
201205	9
201204	12
201207	10
201206	14
201201	29
201203	20
201202	15
201209	10
201110	14
201112	17
200007	1
200808	5
200809	9
200612	4
200801	23
200802	5
200803	6
200804	8
200805	5
200806	3
200807	7
200404	1
200405	2
200407	3
200401	2
200402	1
200409	1
200812	3
200811	4
200810	13
201701	62
201702	10
201703	5
200308	3
200412	5
200411	1
200410	5
200710	6
200711	4
200712	7
200510	1
201612	44
201410	10
201411	11
201412	19
201304	13
201305	21
201306	16
201307	16
201301	20
201302	8
201303	11
200902	7
200905	2
201409	17
200904	6
201310	7
200906	3
200903	7
200709	5
200708	7
200707	4
200706	5
200705	7
200704	9
200703	4
200701	11
201403	12
201402	9
201401	19
201407	15
201406	11
201405	19
201404	17
201312	8
201311	13
201408	15
201010	7
201011	9
201012	8
200312	2
201308	8
201309	9
201007	11
201006	8
201005	17
201004	12
201003	17
201002	7
201001	21
201111	14
200604	2
201009	13
201008	10
200911	5
200301	1
200307	1
200304	1
201208	11
200912	7
200607	5
200910	8
200605	3
200602	6
200603	6
200601	13
200608	9
200609	4
201508	77
201509	94
201502	21
201503	13
201501	39
201506	9
201507	24
201504	25
201505	13
201210	30
200101	1
201109	9
200512	1
200104	1
200107	1
200511	4
200901	18
201511	84
201610	100
201611	47
200611	4
200610	4
200907	3
201107	16
200909	5
200908	8
201512	66
200203	2
200201	2
201212	13
201108	17
201211	21
201106	6
201510	38
201104	20
201105	13
201102	12
201103	13
201101	16
