date	duns_product_hits
200606	1
200509	1
200507	2
200501	5
200503	2
201601	582
201603	870
201602	586
201605	627
201604	605
201607	564
201606	795
201609	495
201608	527
201205	211
201204	135
201207	165
201206	137
201201	164
201203	180
201202	196
201209	218
201208	210
201112	105
200001	1
200808	5
200612	1
200801	5
200802	1
200803	2
200804	4
200805	3
200806	1
200807	1
200407	1
200401	1
200403	2
200812	1
200811	1
200810	2
201701	537
201702	284
201703	257
201704	126
200412	1
200710	1
200711	3
200712	3
200901	5
201410	322
201411	327
201412	334
201304	237
201305	238
201306	257
201307	288
201301	302
201302	194
201303	240
200902	1
201409	296
200904	4
201310	327
200906	2
200709	1
200708	2
200705	1
200704	1
200703	2
201110	122
200701	2
201403	256
201402	258
201401	369
201407	372
201406	303
201405	355
201404	307
201312	346
201311	324
201408	418
200212	3
201010	87
201011	179
201012	146
201308	226
201309	277
201007	102
201006	79
201005	52
201004	75
201003	32
201002	17
201001	21
201111	134
201009	102
201008	143
200605	1
200301	1
200912	20
200910	5
200911	23
200601	5
200609	2
201508	542
201509	648
201502	313
201503	380
201501	413
201506	393
201507	508
201504	704
201505	381
201108	139
200103	1
201211	185
200512	1
200510	2
200511	1
201612	445
201511	498
201610	632
201611	390
200905	2
200610	1
200907	2
201510	485
200909	6
200908	1
201512	611
200203	1
200201	2
201212	228
201210	241
201109	123
201106	167
201107	209
201104	191
201105	211
201102	109
201103	137
201101	161
