date	duns_product_hits
200501	3
201601	40
201603	121
201602	71
201605	101
201604	89
201607	62
201606	84
201609	71
201608	104
201205	16
201204	25
201207	18
201206	17
201201	27
201203	11
201202	15
201209	11
201208	7
201112	4
200001	1
200808	1
200809	2
200801	3
200805	1
200806	1
200406	1
200812	1
200811	1
201701	132
201702	96
201703	137
201704	53
200702	2
200411	1
200710	1
200901	5
201410	39
201411	38
201412	40
201304	11
201305	21
201306	18
201307	13
201301	14
201302	9
201303	15
200902	5
201311	29
201408	47
200906	1
200708	2
200707	1
200703	1
201110	6
200701	3
201403	17
201402	40
201401	44
201407	39
201406	43
201405	48
201404	30
201312	16
201409	23
201310	23
201010	48
201011	28
201012	21
201308	22
201309	20
201007	19
201006	13
201005	24
201004	20
201003	14
201002	4
201001	6
201111	1
201009	19
201008	20
200301	1
200912	10
201508	39
201509	47
201502	45
201503	60
201501	61
201506	52
201507	57
201504	52
201505	45
201108	8
200101	2
201211	18
200104	1
201612	43
201511	47
201610	98
201611	87
200611	2
201107	8
200909	14
200908	4
201512	62
200201	2
201212	8
201210	8
201109	7
201106	6
201510	49
201104	15
201105	5
201102	13
201103	14
201101	16
