date	duns_product_hits
201408	65
201601	89
201603	93
201602	98
201605	165
201604	99
201607	144
201606	148
201609	235
201608	322
201401	7
201407	33
201406	29
201405	62
201404	25
201701	135
201409	8
201703	131
201704	93
201508	61
201509	65
201201	1
201502	40
201503	19
201501	28
201506	52
201507	65
201504	19
201505	37
201311	2
201101	2
201612	180
201610	201
201611	134
201308	1
201206	2
201410	17
201411	43
201412	25
201304	1
201305	28
201306	17
201307	26
201301	1
201208	1
201312	4
201511	107
201510	48
201512	48
201702	137
200603	1
