date	duns_product_hits
200211	3
200509	4
200508	1
200505	2
200504	1
200506	2
200501	5
200503	1
201601	34
201603	27
201602	35
201605	18
201604	13
201607	13
201606	22
201609	7
201608	9
201205	4
201204	19
201207	3
200212	2
201201	18
201203	5
201202	10
201111	3
201110	3
201112	2
200001	2
200003	2
200005	1
200007	2
200008	2
200808	6
200801	9
200802	4
200803	4
200804	4
200805	4
200806	8
200807	7
200405	1
200407	1
200401	6
200403	3
200409	5
200812	1
200811	3
200810	9
201701	14
201702	8
201703	18
201704	1
200412	3
200411	3
200410	4
200710	3
200711	2
200712	4
201612	13
201410	4
201411	4
201412	2
201304	18
201305	14
201306	6
201307	2
201610	8
201302	6
201303	11
200902	2
200905	1
201409	10
200610	6
201408	11
200906	8
201107	1
200709	3
200707	2
200705	1
200704	5
200703	1
200702	4
200701	9
201403	18
201402	2
201401	12
201407	6
201406	6
201405	7
201404	9
201311	3
201310	9
201206	6
201010	6
201012	2
200310	2
201308	6
201309	9
200912	9
201005	2
201004	5
201003	5
201001	8
201209	2
200910	7
201008	4
200309	1
200605	2
200303	1
200301	7
200307	5
200306	1
200304	3
201208	8
201301	5
200606	4
200607	4
200604	8
200911	4
200602	8
200603	7
200601	18
200608	5
200609	1
201508	38
201509	39
201502	6
201503	10
201501	7
201506	9
201507	16
201504	15
201505	10
201210	3
200101	2
201211	2
200512	7
200511	2
200901	6
201106	6
200903	5
201611	19
200611	16
200904	4
200907	6
200612	9
200909	7
200908	11
201105	6
200201	2
201108	6
201109	6
201511	31
201510	15
201104	6
201512	18
201102	17
201103	5
201101	4
