date	duns_product_hits
200501	4
200503	1
201601	7
201603	14
201602	16
201605	24
201604	13
201607	20
201606	14
201609	22
201608	15
201205	11
201204	20
201207	1
201206	2
201201	7
201203	1
201202	5
201209	2
201208	4
201112	2
200808	1
200809	3
200801	1
200802	2
200803	3
200805	1
200806	2
200403	2
201510	6
200811	2
200810	1
200210	1
201701	6
201702	1
200412	2
200710	5
200711	1
201612	7
201410	13
201411	11
201412	15
201304	3
201305	6
201306	3
201307	4
201301	12
201302	2
200905	1
201409	6
201310	1
200906	3
200903	2
200709	1
200706	5
200705	2
200703	4
200702	4
200701	4
201403	10
201402	7
201401	13
201407	2
201406	5
201405	3
201404	8
201312	2
201311	2
201408	7
201010	3
201011	4
201012	5
200312	1
201308	2
201309	1
201007	2
201006	1
201004	4
201003	4
201002	7
201001	15
201111	1
201009	7
201110	6
200605	1
200307	2
200304	2
200112	2
200912	1
200607	6
200910	3
200911	2
200602	1
200603	2
200601	9
200608	5
201508	13
201509	17
201502	4
201503	11
201501	18
201506	10
201507	8
201504	4
201505	4
201210	1
201109	9
200510	3
200511	8
200901	3
201106	1
201610	13
201611	16
200611	2
200904	5
200907	3
200612	1
200909	1
201105	3
200201	1
201212	1
201108	1
201211	2
201511	20
201107	2
201104	5
201512	13
201102	2
201103	3
201101	6
