date	duns_product_hits
200509	3
200709	2
200601	1
200501	2
200607	2
200605	2
201607	3
200810	3
201609	1
200705	2
200703	1
200701	2
200401	3
201403	1
201406	2
200811	1
200211	2
201508	1
201201	1
200608	1
201203	3
200310	1
201502	1
200609	2
201209	2
201507	1
201504	1
200809	1
200008	1
200512	1
200511	1
200901	1
200903	1
200611	1
200907	1
200906	2
200909	3
201410	4
200707	1
201612	1
200908	1
201003	2
201412	4
201304	3
201506	1
200802	2
200804	1
200805	1
200807	2
200201	2
200801	2
201106	4
201105	1
201103	1
201101	1
