date	duns_product_hits
201601	7
201603	28
201602	9
201605	9
201604	14
201607	22
201606	13
201609	9
201608	17
201205	14
201204	16
201207	11
201206	17
201201	26
201203	22
201202	24
201111	15
201110	15
201112	27
200003	1
200006	2
201503	3
200808	7
200809	8
200801	11
200803	4
200804	2
200805	1
200806	8
200807	4
200405	1
200403	1
200209	1
200812	10
200811	8
200810	19
201008	11
201701	7
201702	10
201703	3
201704	1
200710	1
200711	1
200712	6
200901	8
201308	15
201309	21
201412	5
201304	23
201305	58
201306	24
201307	23
201301	34
201302	22
201303	27
200902	1
201409	7
201310	17
200906	1
200903	2
200709	3
200708	3
200707	2
200706	2
200705	2
200704	1
200703	1
201403	26
201402	21
201401	18
201407	16
201406	18
201405	56
201404	37
201312	35
201311	11
201408	31
201010	2
201011	18
201012	1
201410	13
201411	12
201007	15
201006	1
201005	1
201004	1
201003	1
201001	1
201209	19
201009	17
201208	24
200308	1
200301	2
200307	1
200306	1
200912	1
200607	1
200604	2
200605	4
200601	1
200608	2
201508	15
201509	16
201502	7
200206	1
201501	9
201507	5
201504	17
201505	2
200109	1
201108	13
201211	25
201612	14
201511	26
201610	15
201611	5
200905	7
200907	7
201510	12
200909	2
200908	7
201105	38
201212	11
201210	23
201109	16
201106	23
201107	14
201104	6
201512	18
201102	10
201103	6
201101	10
