date	duns_product_hits
201310	1
201604	14
201601	18
201603	34
201602	37
201605	12
201009	3
201607	12
201606	12
201609	22
201608	50
201312	3
201403	3
201402	6
201401	7
201407	2
201406	1
201405	2
201404	1
201701	41
201311	4
201703	15
201704	4
201205	1
201204	1
201508	18
201509	26
201502	2
201503	15
201501	6
201209	4
201507	12
201504	20
201505	16
201006	2
201408	9
201110	1
200512	1
201612	22
201610	31
201611	22
200801	1
201409	9
200812	1
201309	2
201007	3
201206	1
201005	5
201512	11
201410	4
201411	4
201412	13
201304	1
201506	19
201306	1
200803	1
201301	9
201302	3
201303	1
201212	1
201308	1
201210	4
201305	5
201511	21
201510	18
201104	1
201105	1
201702	11
201111	1
