date	duns_product_hits
200501	2
201601	19
201603	37
201602	19
201605	25
201604	14
201607	15
201606	25
201609	10
201608	19
201205	19
201204	2
201207	16
201206	17
201201	7
201203	1
201202	4
201209	23
201208	3
201112	1
200801	2
200807	1
201701	64
201702	12
201703	6
201704	14
200410	1
201410	10
201411	13
201412	15
201304	10
201305	11
201306	6
201307	9
201610	12
201302	26
201303	20
201611	5
201409	14
201408	51
201403	39
201402	17
201401	21
201407	28
201406	18
201405	35
201404	12
201312	19
201311	8
201310	38
201010	1
201011	19
201012	10
201308	11
201309	17
201007	1
201006	2
201005	1
201004	1
201003	2
201002	1
201001	5
201009	1
201110	1
201301	22
200912	3
200910	30
200911	20
201508	14
201509	32
201502	5
201503	3
201501	9
201506	15
201507	13
201504	3
201505	4
201108	2
200101	2
201109	1
201612	35
201511	23
200903	5
200902	5
200909	29
200908	9
201212	10
201210	8
201211	14
201106	1
201510	15
201512	26
201102	1
201103	1
201101	6
