date	duns_product_hits
200506	1
200501	1
201601	31
201603	20
201602	17
201605	18
201604	29
201607	12
201606	30
201609	8
201608	23
201205	9
201204	7
201207	8
201206	13
201201	6
201203	1
201202	4
201111	14
201110	3
200801	1
200803	2
200804	2
200805	5
200806	1
200812	1
200810	1
201008	9
201701	28
201702	8
201703	9
201704	1
200410	2
200710	1
200712	1
200901	1
201410	52
201309	17
201412	24
201304	10
201305	11
201306	11
201307	4
201301	18
201302	15
201303	10
201311	6
201310	8
200906	1
200708	1
200707	1
200706	3
200703	1
200702	2
200701	5
201403	5
201402	3
201401	15
201407	9
201406	25
201405	1
201404	1
201312	7
201409	26
201408	30
201010	12
201011	8
201012	2
200311	3
201308	4
201411	34
201007	1
201006	1
201005	3
201003	2
201002	12
201001	12
201209	12
201009	3
201208	12
200912	5
200601	3
201508	56
201509	73
201502	33
201503	38
201501	81
201506	14
201507	25
201504	72
201505	17
201210	16
201109	10
201612	11
201106	16
201610	24
201611	18
200610	1
200907	1
201510	29
200909	1
200908	1
201105	10
201212	9
201108	15
201211	9
201511	48
201107	18
201104	5
201512	40
201102	4
201103	1
201101	2
