date	duns_product_hits
200505	2
200504	1
200506	1
200501	2
200503	1
200502	1
201603	1
201605	3
201604	1
201607	3
201606	3
201205	2
201204	3
201206	1
201201	5
201111	6
201110	3
200001	2
200002	2
200003	1
200004	4
200006	4
200008	1
200808	1
200809	4
200801	5
200802	2
200803	2
200804	1
200805	1
200806	1
200807	1
200404	1
200405	1
200407	2
200401	3
200408	1
200012	1
200812	6
200811	1
200810	3
201701	4
201702	1
201703	1
200710	5
200712	1
200511	1
201308	6
201309	18
201412	5
201304	7
201305	2
201307	22
201610	2
201302	3
201611	2
201409	1
201310	2
200906	2
200709	3
200708	4
200707	2
200706	2
200705	2
200703	2
200702	4
200701	2
200211	1
201407	1
201406	8
201405	1
201404	1
201312	1
201311	16
201408	1
201210	2
201010	1
201011	2
200312	4
200912	6
201211	2
201410	3
201006	1
201005	2
201003	1
201001	3
200309	1
200301	1
200304	2
200110	1
200111	7
200606	4
200607	3
200910	2
200605	5
200602	4
200603	4
200601	8
201508	4
201509	1
201501	3
201506	1
201504	1
200109	1
200108	1
201108	13
200101	3
200103	1
200102	5
200512	7
200104	6
200107	3
200106	1
200901	10
201106	10
200903	1
200902	1
200905	3
200904	1
200907	1
200612	1
200909	1
200208	1
200201	1
201212	1
200204	1
201109	6
201511	4
201510	2
201104	11
201105	13
201103	12
201101	2
