date	duns_product_hits
201310	1
201601	40
201603	87
201602	57
201605	66
201604	50
201607	62
201606	96
201609	59
201608	68
201303	1
201412	1
201401	2
201407	2
201406	1
201404	2
201701	107
201702	69
201703	41
201704	24
201204	1
201508	44
201509	87
201503	2
201501	9
201506	16
201507	15
201504	3
201505	2
201410	1
201408	2
200511	1
201612	83
201610	93
201611	48
200905	1
201409	2
201309	2
200901	2
201105	1
201308	2
201411	3
201001	1
200803	1
201301	2
201009	1
200306	1
201210	1
201109	1
201511	47
201510	40
201512	27
201311	1
