date	duns_product_hits
200509	1
200504	1
200501	2
201601	102
201603	175
201602	116
201605	86
201604	45
201607	137
201606	141
201609	94
201608	82
201205	13
201204	15
201207	14
200212	2
201201	38
201203	7
201202	13
201209	18
201208	13
201112	14
200004	1
200808	6
200809	2
200801	18
200802	1
200803	3
200804	2
200805	4
200806	5
200807	3
200404	1
200010	2
200812	7
200811	3
200810	3
201701	69
201702	17
201703	32
201704	7
200412	1
200410	1
200710	3
200712	2
200901	4
201308	20
201411	32
201412	55
201304	12
201305	24
201306	21
201307	20
201301	32
201302	13
201303	15
200902	3
200905	1
201311	18
200904	1
201408	59
200612	2
200903	3
201107	8
200708	5
200707	1
200706	2
200705	1
200704	2
200702	1
200701	2
201403	14
201402	22
201401	36
201407	29
201406	29
201405	23
201404	11
201312	19
201409	55
201310	14
201206	15
201010	7
201011	5
201012	14
200312	2
201410	38
201309	17
201007	10
201006	8
201005	3
201004	6
201003	5
201002	6
201001	16
201111	4
200910	3
201009	14
201008	15
200605	2
200301	4
200912	4
200604	1
200911	5
200602	2
200601	5
200608	1
200609	1
201508	108
201509	136
201502	27
201503	38
201501	66
201506	42
201507	70
201504	32
201505	42
201108	14
200101	1
201110	6
201211	17
200512	1
200510	1
201612	55
201106	17
201610	85
201611	42
200611	3
200610	1
200907	3
200906	5
200909	2
200908	5
201105	8
200201	2
201212	24
201210	20
201109	10
201511	98
201510	100
201104	5
201512	108
201102	14
201103	8
201101	26
