date	duns_product_hits
200505	1
200504	1
200507	2
200501	3
201601	127
201603	126
201602	127
201605	69
201604	98
201607	48
201606	66
201609	40
201608	74
201205	52
201204	72
201207	59
201206	41
201201	66
201203	43
201202	52
201111	46
201208	75
201112	36
200808	13
200809	15
200801	4
200802	11
200803	4
200804	21
200805	12
200806	16
200807	10
200401	2
200403	1
200409	1
200812	12
200811	1
200810	2
201008	17
201701	45
201702	86
201703	42
201704	53
201108	52
200412	1
200710	4
200711	4
200712	6
201612	58
201410	61
201411	75
201412	63
201304	123
201305	53
201306	98
201307	90
200903	16
201302	54
201303	71
200902	5
200905	27
201311	102
200610	4
201408	133
200612	9
201107	22
200709	4
200708	7
200707	4
200706	7
200705	13
200704	16
200703	17
200702	8
200701	14
201403	144
201402	106
201401	92
201407	93
201406	137
201405	145
201404	102
201312	42
201409	60
201310	77
201010	31
201011	46
201012	24
200312	1
200912	9
201308	79
201309	111
201007	11
201006	4
201005	9
201004	21
201003	83
201002	67
201001	39
201209	52
200910	14
201009	38
201110	33
200309	1
200605	6
201301	82
200606	4
200607	5
200604	3
200911	32
200602	8
200603	3
200601	10
200608	5
200609	18
201508	147
201509	132
201502	95
201503	137
201501	95
201506	94
201507	126
201504	167
201505	112
201210	51
200205	2
201211	29
200512	10
200510	1
200511	1
200901	21
201106	27
201610	42
201611	54
200611	4
200904	38
200907	7
200906	27
200909	36
200908	17
201105	13
200203	2
200201	1
201212	68
200204	1
201109	44
201511	96
201510	94
201104	36
201512	107
201102	29
201103	47
201101	53
