date	duns_product_hits
200501	1
201601	14
201603	19
201602	4
201605	2
201607	22
201606	9
201609	16
201608	7
201205	2
201204	5
201207	2
201206	3
201201	9
201203	1
201202	5
201209	2
201110	1
201112	2
200801	6
200802	1
200804	1
200805	2
200401	1
200403	1
201510	10
200810	2
201701	5
201703	3
200411	1
200711	1
201410	2
201309	2
201412	8
201304	5
201305	6
201306	5
201307	7
201301	7
201302	1
201408	16
200708	2
200701	1
201403	3
201402	2
201401	3
201407	6
201406	9
201405	6
201404	2
201312	4
201409	8
201310	3
201010	1
201011	3
200312	2
201308	4
201007	1
201006	3
201005	2
201004	1
201009	2
200302	1
200306	1
200606	1
200911	1
200609	1
201508	7
201509	14
201502	2
201503	4
201501	8
201506	6
201507	3
201504	7
201505	5
201211	2
201612	10
201511	7
201610	13
201611	4
200611	1
200907	5
200906	1
200908	1
201512	12
200201	2
201212	4
201210	4
201109	4
201106	1
201107	1
201104	4
201105	2
201102	2
201103	3
201101	3
