date	duns_product_hits
200606	31
200509	10
200508	8
200505	6
200504	3
200507	14
200506	12
200501	61
200503	7
200502	7
201601	8126
201603	11456
201602	9886
201605	8410
201604	7607
201607	7037
201606	9501
201609	5421
201608	7089
201205	2276
201204	2003
201207	2234
201206	2225
201201	2984
201203	2146
201202	2133
201209	2341
201208	2576
201112	2012
200001	33
200003	5
200005	6
200006	5
200007	7
200008	3
200009	2
200605	23
200808	334
200809	362
200612	50
200801	405
200802	150
200803	177
200804	227
200805	223
200806	273
200807	300
200206	2
200404	3
200405	7
200406	5
200407	3
200401	39
200402	3
200211	3
200408	5
200409	8
200010	2
200209	3
200812	267
200811	194
200810	278
200210	3
201701	8088
201702	3988
201703	4112
201704	1850
200702	48
200412	9
200411	4
200410	3
200105	3
200403	7
200710	129
200711	97
200712	147
200510	5
200901	678
201410	5581
201309	3231
201412	4285
201304	2708
201305	3031
201306	2870
201307	2783
201301	3378
201302	2394
201303	2589
200902	340
200611	38
201311	3081
200904	333
201408	5690
200906	415
200903	434
200709	73
200708	122
200707	71
200706	93
200705	77
200704	56
200703	57
201110	2008
200701	189
201403	3823
201402	2997
201401	3976
201407	4353
201406	4203
201405	3976
201404	3822
201312	3612
201409	4773
201310	3471
200212	4
201010	1589
201011	1574
201012	1757
200310	4
200311	1
200312	11
200012	7
200102	1
201308	3127
201411	4550
201007	1393
201006	1491
201005	1156
201004	1086
201003	1165
201002	793
201001	1285
201111	2060
200604	16
201009	1386
201008	1376
200309	3
200308	8
200303	5
200302	6
200301	25
200306	2
200305	3
200304	6
200112	7
200110	1
200111	2
200912	681
200607	22
200910	642
200911	685
200602	14
200603	29
200601	107
200608	29
200609	38
200204	2
201508	7702
201509	9794
201502	4304
201503	4889
201501	6366
201506	5137
201507	6402
201504	5164
201505	4393
200109	3
201108	2066
200205	6
200101	19
200103	3
201109	1975
200512	13
200104	5
200107	2
200511	9
201612	6144
201511	7976
201610	7164
201611	4877
200905	375
200610	43
200907	454
201107	1592
200909	516
200908	574
200208	7
201512	7902
200202	2
200203	1
200201	31
201212	2554
200207	1
201210	2372
201211	2065
201106	1662
201510	7798
201104	1657
201105	1721
201102	1494
201103	1600
201101	2413
