date	duns_product_hits
200211	1
200606	18
200509	6
200508	10
200505	9
200504	11
200507	9
200506	5
200501	31
200503	4
200502	2
201601	530
201603	844
201602	459
201605	433
201604	436
201607	528
201606	636
201609	398
201608	461
201205	281
201204	277
201207	227
201206	285
201201	446
201203	268
201202	311
201209	226
201208	249
201112	283
200001	7
200003	1
200005	1
200808	62
200809	82
200612	50
200801	154
200802	73
200803	79
200804	213
200805	63
200806	78
200807	65
200404	1
200405	3
200406	3
200407	1
200401	14
200402	2
200403	2
200408	1
200409	1
200011	1
200209	2
200812	119
200811	60
200810	60
201008	319
201701	429
201702	268
201703	221
201704	92
200308	2
200412	7
200411	2
200410	2
200710	64
200711	50
200712	59
200107	1
201109	261
200106	3
200901	127
201308	363
201309	329
201412	284
201304	249
201305	317
201306	365
201307	442
201610	527
201302	422
201303	324
200902	80
200905	58
201311	290
200610	44
201408	332
200906	51
200709	56
200708	57
200707	46
200706	56
200705	74
200704	67
200703	46
200702	43
200701	86
201403	324
201402	260
201401	409
201407	253
201406	311
201405	273
201404	175
201312	363
201409	257
201310	349
201010	291
201011	280
201012	288
200310	2
200311	3
200312	5
201410	275
201411	231
201007	373
201006	317
201005	186
201004	180
201003	198
201002	123
201001	181
201111	260
200604	27
201009	244
201110	309
200605	20
200303	9
200302	2
200301	9
200306	1
200305	4
200304	6
200110	1
200111	1
201301	306
200912	107
200607	9
200910	54
200911	72
200602	6
200603	17
200601	46
200608	24
200609	34
201508	627
201509	633
201502	295
201503	312
201501	395
201506	278
201507	372
201504	315
201505	306
200109	2
201108	323
200101	3
200205	3
200512	26
200510	6
200511	21
201612	380
201106	239
200903	132
201611	321
200611	33
200904	64
200907	65
201107	269
200909	92
200908	107
201512	535
200203	1
200201	11
201212	270
201210	191
201211	280
201511	588
201510	444
201104	234
201105	298
201102	341
201103	277
201101	405
