date	duns_product_hits
200606	2
200501	3
201601	47
201603	114
201602	51
201605	106
201604	27
201607	52
201606	96
201609	35
201608	57
201205	51
201204	59
201207	80
201206	42
201201	129
201203	47
201202	59
201111	78
201208	52
201112	63
200001	3
200808	29
200809	27
200801	30
200802	28
200803	9
200804	3
200805	2
200806	1
200807	26
200407	2
200012	1
200011	1
201510	54
200812	21
200811	13
200810	20
201008	41
201701	74
201702	11
201703	2
201704	7
200710	13
200711	2
200712	12
200901	16
201308	64
201411	33
201412	60
201304	57
201305	79
201306	57
201307	49
201301	81
201302	83
201303	59
200902	3
200611	1
201311	46
200610	6
201310	72
200612	10
200903	16
200709	11
200708	6
200707	10
200706	12
200705	11
200704	8
200703	31
200702	3
200701	9
201403	42
201402	52
201401	39
201407	66
201406	27
201405	46
201404	106
201312	50
201409	66
201408	33
201010	57
201011	46
201012	44
201410	57
201309	51
201007	50
201006	80
201005	55
201004	34
201003	40
201002	32
201001	23
201209	36
201009	59
201110	40
200605	9
200301	1
200912	22
200607	6
200910	6
200911	19
200602	2
200603	8
200601	3
200608	2
200609	5
201508	73
201509	87
201502	54
201503	37
201501	87
201506	46
201507	74
201504	63
201505	35
201210	67
200101	1
201211	54
200512	1
200104	1
200511	2
201612	33
201511	70
201610	65
201611	33
200905	17
200904	10
200907	20
200906	32
200909	6
200908	30
201105	28
200201	1
201212	61
201108	55
201109	47
201106	31
201107	46
201104	50
201512	65
201102	29
201103	38
201101	64
