date	duns_product_hits
200211	5
200606	8
200509	15
200508	6
200505	4
200504	1
200507	5
200506	7
200501	12
200503	7
200502	6
201601	38
201603	73
201602	20
201605	14
201604	9
201607	36
201606	44
201609	30
201608	35
201205	17
201204	20
201207	17
201206	6
201201	17
201203	12
201202	17
201209	28
201110	6
200209	2
200001	1
200007	2
200808	6
200809	8
200801	21
200802	10
200803	4
200804	32
200805	14
200806	5
200807	14
200404	4
200405	6
200406	6
200407	2
200401	4
200402	7
200403	4
200408	2
200409	1
200011	1
200812	9
200811	11
200810	9
201008	19
200210	4
201701	20
201702	3
201703	1
200412	5
200411	1
200410	1
200105	1
200710	12
200711	14
200712	7
201212	4
200901	14
201410	19
201411	15
201412	11
201304	11
201305	13
201306	10
201307	11
201610	35
201302	9
201303	16
201611	9
200905	22
201311	12
200904	12
201310	8
200612	17
201107	6
200709	4
200708	9
200707	9
200706	13
200705	14
200704	32
200703	6
200702	26
200701	16
201403	15
201402	6
201401	19
201407	9
201406	7
201405	6
201404	9
201312	18
201409	15
201408	9
200212	4
201010	20
201011	11
201012	6
200311	1
200312	3
201308	11
201309	4
201007	19
201006	11
201005	5
201004	12
201003	12
201002	6
201001	18
201111	4
200604	5
201009	22
201208	20
200309	1
200308	1
200303	8
200302	2
200301	12
201112	12
200307	2
200306	2
200305	4
200112	3
200110	2
201301	19
200912	23
200607	9
200910	5
200605	5
200602	4
200603	8
200601	17
200911	3
200608	4
200609	6
201508	28
201509	47
201502	7
201503	16
201501	17
201506	7
201507	7
201504	16
201505	16
201108	15
200205	1
200101	4
200103	1
201109	13
200512	16
200104	5
200510	11
200511	6
201612	14
201106	6
200903	11
200902	11
200611	7
200610	7
200907	14
200906	18
200909	9
200908	22
201512	60
200202	7
200203	4
200201	8
200206	2
200207	3
201210	16
201211	10
201511	29
201510	29
201104	9
201105	4
201102	19
201103	12
201101	38
