date	duns_product_hits
200508	1
200504	3
200501	1
201601	51
201603	55
201602	100
201605	43
201604	57
201607	48
201606	78
201609	37
201608	50
201205	1
201204	2
201207	3
201201	6
201203	1
201202	1
201111	1
201110	2
201112	2
200005	2
200006	1
200808	3
200801	5
200802	6
200803	1
200805	1
200807	1
200401	2
200403	1
200409	1
200209	1
201701	90
201702	53
201703	67
201704	22
200710	7
200711	2
200712	1
200901	3
201410	48
201309	3
201412	10
201304	3
201305	2
201306	2
201307	4
201301	5
201302	2
201303	8
200902	2
201409	29
201310	13
200709	1
200708	2
200705	2
200702	1
200701	1
201403	23
201402	15
201401	22
201407	40
201406	41
201405	22
201404	12
201312	4
201311	12
201408	73
200311	1
200312	1
200912	4
201308	2
201411	42
201006	4
201004	1
201002	1
201001	5
201209	1
201009	3
201008	12
200303	1
200301	1
200307	1
200606	4
200607	3
200605	1
200602	2
200601	7
201508	36
201509	74
201502	20
201503	12
201501	32
201506	28
201507	38
201504	32
201505	15
201210	2
201109	1
200510	1
200511	6
201612	61
201511	53
201610	47
201611	13
200610	1
200907	1
201107	3
200909	3
201512	52
200203	1
200201	1
201212	2
201108	1
201211	1
201106	2
201510	43
201105	2
201102	1
201101	5
