date	duns_product_hits
200505	2
200507	1
201601	1025
201603	1346
201602	1087
201605	1423
201604	1237
201607	937
201606	1264
201609	778
201608	1074
201205	312
201204	312
201207	374
201206	298
201201	374
201203	316
201202	349
201111	275
201208	353
201112	253
200001	1
200009	2
200808	13
200801	17
200802	5
200803	6
200804	6
200805	10
200806	3
200807	5
200404	4
200406	1
200401	2
200403	3
200408	1
200812	7
200811	5
200810	7
201008	59
201701	1176
201702	806
201703	921
201704	388
200710	4
200711	2
200712	2
200901	12
201410	798
201411	658
201412	594
201304	479
201305	472
201306	503
201307	706
201610	1006
201302	383
201303	387
200902	5
201311	569
201310	615
200906	12
200709	5
200707	1
200706	1
200705	3
200704	4
200703	3
200702	2
200701	4
201403	784
201402	572
201401	653
201407	646
201406	789
201405	697
201404	723
201312	588
201409	547
201408	988
201010	124
201011	114
201012	99
201308	608
201309	571
201007	70
201006	151
201005	70
201004	61
201003	45
201002	44
201001	28
201209	348
200604	2
201009	106
201110	203
201301	423
200912	20
200607	2
200910	17
200911	23
200603	2
200601	4
201508	1135
201509	1129
201502	804
201503	802
201501	848
201506	857
201507	809
201504	964
201505	810
201108	186
201109	161
200512	1
201612	969
201511	952
200903	7
201611	869
200905	7
200904	5
200907	12
201510	900
200909	12
200908	23
201105	104
201212	326
201210	439
201211	294
201106	150
201107	188
201104	65
201512	1104
201102	104
201103	71
201101	134
