date	duns_product_hits
200606	33
200509	7
200508	8
200505	8
200504	9
200507	4
200506	8
200501	40
200503	4
200502	6
201601	276
201603	335
201602	220
201605	136
201604	90
201607	115
201606	191
201609	118
201608	159
201205	112
201204	115
201207	152
201206	138
201201	164
201203	127
201202	92
201209	129
201208	138
201112	99
200001	29
200002	1
200003	5
200004	3
200005	7
200006	6
200007	4
200008	3
200009	6
200808	92
200809	54
200801	110
200802	33
200803	69
200804	86
200805	70
200806	77
200807	95
200206	2
200404	8
200405	4
200406	10
200407	4
200401	27
200402	6
200211	5
200408	7
200409	2
200011	4
200010	11
200209	8
200812	40
200811	27
200810	62
200210	3
201701	215
201702	34
201703	36
201704	21
200702	36
200308	8
200412	12
200411	5
200410	4
200105	1
200403	3
200710	79
200711	72
200712	48
200511	14
200901	119
201308	111
201309	82
201412	39
201304	124
201305	183
201306	144
201307	174
201301	127
201302	70
201303	98
201611	54
200905	67
201409	50
200904	41
201310	83
200612	28
200903	71
201107	153
200709	52
200708	41
200707	58
200706	38
200705	40
200704	47
200703	56
201110	155
200701	83
201403	111
201402	54
201401	87
201407	111
201406	107
201405	84
201404	79
201312	83
201311	93
201408	107
200212	4
201010	183
201011	216
201012	152
200310	3
200311	3
200312	7
200012	7
200102	1
201410	47
201411	43
201007	158
201006	149
201005	131
201004	92
201003	128
201002	104
201001	142
201111	146
200604	18
201009	104
201008	143
200309	1
200605	44
200303	3
200302	4
200301	35
200307	10
200306	4
200305	1
200304	7
200112	2
200110	3
200111	5
200912	115
200607	26
200910	68
200911	95
200602	35
200603	55
200601	56
200608	33
200609	48
200204	3
201508	120
201509	209
201502	90
201503	71
201501	94
201506	78
201507	78
201504	98
201505	69
200109	1
200108	6
201108	156
200205	2
200101	26
200103	3
201109	161
200512	29
200104	2
200510	3
200106	6
201612	104
201106	199
201610	190
200902	71
200611	29
200610	28
200907	39
200906	46
200909	55
200908	60
200208	3
201105	214
200202	4
200203	2
200201	31
201212	99
200207	2
201210	104
201211	102
201511	228
201510	153
201104	159
201512	151
201102	194
201103	170
201101	176
