date	duns_product_hits
200506	1
200501	1
200503	1
201601	1
201603	1
201602	14
201605	1
201607	1
201606	1
201609	2
201608	12
201205	6
201204	18
201207	10
201206	3
201203	3
201202	6
201208	8
201112	3
200809	2
200801	3
200804	2
200805	2
200806	1
200401	1
200811	1
201701	1
201410	2
201309	6
201412	1
201304	3
201305	22
201306	5
201307	5
201301	13
201302	6
201303	4
200709	4
200705	2
200704	4
200703	3
201403	6
201402	2
201401	1
201406	1
201405	1
201404	3
201312	4
201409	4
201310	2
201010	8
201011	29
201012	26
201308	7
200606	1
201001	3
200604	2
201009	1
201110	1
200605	6
200307	1
200912	1
200607	5
200910	3
200911	1
200602	8
200603	4
200601	1
200608	1
200609	4
201508	1
201509	3
201501	3
201108	4
200101	1
201211	10
200512	1
200901	1
201511	8
201610	3
201611	1
200907	2
200906	1
201512	3
201212	13
201210	2
201109	9
201106	25
201107	3
201104	6
201105	21
201102	7
201103	13
201101	10
