date	duns_product_hits
200509	2
200507	3
200501	5
201601	170
201603	173
201602	187
201605	162
201604	141
201607	88
201606	161
201609	43
201608	99
201205	42
201204	48
201207	46
201206	24
201201	65
201203	40
201202	44
201209	39
201208	42
201112	28
200001	2
200004	1
200009	1
200808	20
200809	6
200801	24
200802	4
200803	9
200804	8
200805	5
200806	7
200807	4
200401	13
200403	1
200408	1
200012	1
200812	2
200811	5
200810	9
201701	206
201702	142
201703	95
201704	50
200702	8
200412	1
200411	1
200710	7
200711	5
200712	6
200901	22
201308	34
201411	104
201412	39
201304	42
201305	40
201306	41
201307	41
201301	72
201302	41
201303	50
200902	8
200611	7
201311	27
200610	4
201310	40
200612	3
200903	8
201107	30
200709	2
200708	1
200707	11
200706	4
200705	9
200704	5
200703	11
201110	29
200701	15
201403	85
201402	45
201401	84
201407	64
201406	75
201405	84
201404	47
201312	42
201409	93
201408	53
200212	1
201010	13
201011	15
201012	34
200310	1
200312	1
200912	8
201410	118
201309	46
201007	29
201006	42
201005	22
201004	24
201003	13
201002	10
201001	33
201111	39
200604	9
201009	14
201008	25
200309	2
200605	10
200303	2
200302	1
200301	4
200110	1
200606	3
200607	7
200910	8
200911	8
200602	3
200603	3
200601	11
200608	13
200609	1
201508	105
201509	120
201502	100
201503	126
201501	142
201506	96
201507	120
201504	107
201505	76
201108	31
200101	3
201109	39
200512	1
200510	1
200511	2
201612	138
201106	28
201610	102
201611	108
200905	11
200904	4
200907	6
200906	7
200909	5
200908	9
200208	1
201105	51
200203	1
200201	2
201212	41
201210	35
201211	28
201511	111
201510	120
201104	19
201512	125
201102	12
201103	29
201101	33
