date	duns_product_hits
201601	28
201603	53
201602	75
201605	29
201604	26
201607	50
201606	96
201609	80
201608	22
201205	5
201204	3
201207	10
201206	12
201201	11
201203	5
201202	3
201111	2
201208	9
201112	2
200802	1
200803	1
200804	1
200807	1
200404	2
200812	3
200811	2
201701	77
201702	39
201703	22
201704	11
200901	1
201410	22
201309	12
201412	37
201304	16
201305	6
201306	6
201307	5
200903	2
201302	9
201303	19
201409	13
201408	10
200709	1
200701	1
201403	6
201402	5
201401	12
201407	4
201406	7
201405	4
201404	3
201312	9
201311	4
201310	4
201010	8
201011	2
201012	3
201308	4
201411	21
201006	2
201005	1
201004	1
201003	3
201002	2
201001	8
201209	6
201009	4
200301	1
201301	16
200911	3
200603	1
200601	2
200609	2
201508	54
201509	37
201502	15
201503	20
201501	20
201506	14
201507	25
201504	27
201505	18
201109	4
201612	82
201511	62
201610	58
201611	23
200905	1
200904	1
201510	38
200909	7
200908	1
201212	5
201210	15
201211	8
201106	3
201107	5
201104	1
201512	37
201102	5
201103	1
201101	10
