date	duns_product_hits
200509	1
200501	2
200502	1
201601	701
201603	1026
201602	682
201605	925
201604	944
201607	431
201606	619
201609	465
201608	512
201205	69
201204	28
201207	64
201206	93
201201	33
201203	66
201202	68
201209	53
201208	68
201112	29
200001	2
200808	2
200809	1
200801	1
200802	1
200806	1
200408	1
200010	2
201510	944
201701	1060
201702	1254
201703	1186
201704	633
200410	1
200712	2
201410	677
201309	247
201412	919
201304	275
201305	225
201306	232
201307	372
201301	161
201302	191
201303	269
201311	349
201310	342
200705	2
200701	1
201403	547
201402	275
201401	380
201407	921
201406	553
201405	477
201404	445
201312	492
201409	686
201408	1113
201010	1
201012	1
201308	337
201411	695
201006	2
201001	1
201111	38
201110	44
200912	3
200605	3
200601	1
201508	1053
201509	892
201502	1430
201503	1477
201501	1353
201506	959
201507	1295
201504	1447
201505	1313
201108	27
200101	1
201211	61
201612	1015
201511	628
201610	782
201611	816
200906	1
201512	583
201212	73
201210	64
201109	30
201106	43
201107	23
201104	51
201105	51
201102	12
201103	35
201101	2
