date	duns_product_hits
200502	1
201601	19
201603	33
201602	31
201605	15
201604	35
201607	13
201606	21
201609	11
201608	11
201205	10
201204	13
201207	9
201206	14
201201	10
201203	29
201202	7
201111	10
201110	13
201112	14
200808	1
200809	7
200801	6
200802	1
200803	1
200804	2
200805	5
200806	1
200807	7
200812	14
200811	3
200810	8
201008	4
201701	42
201702	41
201703	27
201704	15
200710	1
200901	20
201308	8
201309	2
201412	1
201304	18
201305	13
201306	23
201307	15
201301	13
201302	6
201303	11
200902	2
201409	6
200903	3
200705	1
200704	1
201403	5
201402	15
201401	4
201407	28
201406	10
201405	11
201404	8
201312	1
201311	13
201408	29
201010	11
201011	14
201012	18
201410	8
201411	2
201007	20
201006	34
201005	26
201004	1
201003	1
201001	3
201209	2
201009	5
201208	3
200912	1
200910	1
200608	1
201508	9
201509	14
201503	10
201501	5
201506	6
201507	8
201504	21
201505	10
201108	1
201109	19
201612	41
201106	12
201610	21
201611	22
201107	3
200909	23
200908	1
201105	13
201212	19
201210	7
201211	3
201511	24
201510	14
201104	15
201512	20
201102	11
201103	14
201101	21
