date	duns_product_hits
200606	1
200509	1
200508	2
200505	1
200506	1
200501	5
200503	2
200502	1
201601	333
201603	553
201602	307
201605	244
201604	171
201607	379
201606	383
201609	288
201608	372
201205	102
201204	103
201207	88
201206	91
201201	148
201203	96
201202	91
201209	110
201110	91
201112	119
200001	1
200004	1
200006	1
200605	1
200808	20
200809	14
200801	47
200802	15
200803	17
200804	18
200805	13
200806	17
200807	17
200404	1
200406	2
200401	4
200403	1
200812	28
200811	20
200810	19
201008	47
201701	322
201702	78
201703	94
201704	52
200412	1
200411	1
200710	17
200711	18
200712	14
201612	208
201410	145
201411	150
201412	141
201304	134
201305	103
201306	122
201307	103
201301	204
201302	102
201303	115
201611	173
200611	2
201311	101
200610	2
201408	165
200612	5
200903	34
201107	83
200709	15
200708	6
200707	7
200706	7
200705	3
200704	8
200703	4
200702	3
200701	18
201403	122
201402	109
201401	212
201407	126
201406	120
201405	134
201404	152
201312	139
201409	133
201310	129
201010	55
201011	53
201012	71
201308	119
201309	133
201007	56
201006	71
201005	57
201004	64
201003	52
201002	38
201001	97
201111	104
200604	1
201009	56
201208	104
200309	1
200308	1
200301	3
200307	1
200305	2
200112	1
200912	43
200607	4
200910	27
200911	44
200602	2
200603	1
200601	7
200608	3
200609	4
201508	282
201509	487
201502	131
201503	167
201501	241
201506	170
201507	193
201504	174
201505	137
201108	82
200101	1
201211	105
200511	1
200901	65
201106	89
201610	296
200902	17
200905	20
200904	28
200907	38
200906	28
200909	34
200908	34
201105	68
200201	1
201212	117
201210	122
201109	97
201511	298
201510	207
201104	87
201512	350
201102	56
201103	81
201101	139
