date	duns_product_hits
201601	80
201603	96
201602	72
201605	92
201604	48
201607	74
201606	110
201609	38
201608	84
201205	1
201204	1
201207	2
201206	2
201201	5
201203	2
201202	3
201209	3
201208	4
201112	4
200801	1
200802	2
200804	1
200805	2
200806	1
200807	1
200405	1
200407	1
200812	1
201008	5
201701	167
201702	40
201703	70
201704	40
200411	1
200712	1
200901	5
201410	18
201309	11
201412	6
201304	10
201305	7
201306	8
201307	4
201301	14
201302	3
201303	19
201311	12
201310	19
200709	2
200708	1
200703	1
200702	2
200701	1
201403	12
201402	24
201401	18
201407	18
201406	21
201405	27
201404	24
201312	5
201409	4
201408	19
201010	2
201011	1
201012	8
201308	8
201411	12
201007	1
201004	7
201003	2
201002	2
201001	1
201111	4
201009	1
201110	5
200605	1
200301	1
200912	2
200910	2
200911	1
200601	2
201508	31
201509	66
201502	12
201503	26
201501	12
201506	22
201507	39
201504	30
201505	35
201210	3
201211	3
201612	60
201610	109
201611	38
200904	1
201510	39
201512	47
201212	7
201108	3
201109	5
201511	80
201107	2
200208	2
201105	3
201102	1
201101	7
