date	duns_product_hits
200509	8
200508	2
201205	1
200504	5
200507	3
200506	3
200501	16
200503	2
200502	1
201601	7
201603	13
201602	6
201605	4
201607	9
201606	9
201609	7
201608	10
201006	10
200211	1
200210	5
201207	4
200212	1
201201	8
201203	1
201202	5
201111	5
201208	3
201112	4
200001	9
200002	1
200003	3
200004	1
200005	2
200006	2
200007	2
200808	9
200809	4
200801	21
200802	9
200803	6
200804	5
200805	10
200806	7
200807	3
200206	2
200404	3
200405	2
200406	3
200407	2
200401	7
200402	2
200403	5
201110	1
200408	2
200409	2
200209	3
201510	3
200812	3
200811	8
201701	15
201702	3
201703	4
201704	3
200412	1
200411	5
200102	1
200105	6
200710	6
200711	2
200712	11
200107	2
200106	3
201404	1
200901	27
201308	5
201309	5
201412	4
201304	3
201305	3
201306	3
201307	3
201301	14
201302	1
201303	5
200902	1
200905	3
200904	2
201408	6
200906	9
200903	8
200709	7
200708	5
200707	2
200706	6
200705	7
200704	3
200703	4
200702	2
200701	13
201403	4
201402	3
201401	4
201407	3
201406	2
201405	2
201204	6
201312	2
201311	2
201310	5
201206	2
201010	6
201011	2
201012	8
201211	2
200012	2
201410	2
201411	1
201007	11
200912	8
201005	5
201004	2
201003	13
201002	2
201001	15
201209	3
200604	2
201009	7
201008	1
200309	1
200911	6
200302	1
200301	6
200307	1
200306	1
200304	1
200112	1
200111	2
200606	6
200607	6
200910	4
200605	4
200602	2
200603	6
200601	20
200608	5
200609	4
201508	9
201509	8
201502	10
201503	11
201501	4
201506	8
201507	7
201504	7
201505	3
200108	2
201108	5
200101	7
200103	1
201109	4
200512	4
200104	1
200510	3
200511	5
201612	8
201106	1
201610	14
201611	3
200611	3
200610	2
200907	9
200612	2
200909	1
200908	3
201104	2
201105	7
200410	1
200201	12
201212	4
200207	2
201210	2
200205	2
201511	10
201107	8
200208	3
201512	9
201102	1
201103	2
201101	12
