date	duns_product_hits
200405	1
201408	6
201601	96
201603	78
201602	69
201605	114
201604	136
201607	41
201606	78
201609	38
201608	76
200701	1
201403	50
201402	36
201401	26
201407	3
201406	10
201405	20
201404	33
201701	174
201409	10
201703	99
201704	84
201205	2
201204	10
201508	96
201509	52
201310	11
201502	48
201503	51
201501	25
201506	42
201507	27
201504	61
201505	38
201311	11
201101	1
201612	102
201106	1
201610	55
201611	94
201308	5
201411	13
201105	1
201410	11
201309	3
201412	14
201307	1
201301	2
201302	3
201303	2
201212	2
201312	1
201511	27
201510	43
201104	2
201512	69
201702	120
201201	1
